Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
0,conv1,"(14, 0, 2, 1)",15,10000,0,9999,1
1,conv1,"(28, 0, 2, 0)",5,10000,6614,3386,0
2,conv1,"(54, 0, 0, 0)",13,10000,1,9998,1
3,conv1,"(29, 2, 2, 0)",12,10000,1,9999,0
4,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(107, 28, 0, 0)",0,10000,10000,0,0
5,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(40, 54, 0, 0)",9,10000,10000,0,0
6,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(55, 43, 0, 0)",24,10000,944,9055,1
7,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(24, 45, 0, 0)",2,10000,10000,0,0
8,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(117, 15, 0, 0)",18,10000,3265,6735,0
9,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(92, 24, 0, 0)",14,10000,893,9106,1
10,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(74, 10, 0, 0)",24,10000,10000,0,0
11,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(71, 58, 0, 0)",23,10000,4040,5959,1
12,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(90, 26, 0, 0)",10,10000,10000,0,0
13,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(62, 20, 0, 0)",17,10000,10000,0,0
14,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(56, 41, 0, 0)",2,10000,10000,0,0
15,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(80, 51, 0, 0)",13,10000,9970,30,0
16,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(80, 27, 0, 0)",29,10000,3167,6832,1
17,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(36, 33, 0, 0)",16,10000,2,9997,1
18,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(109, 51, 0, 0)",8,10000,10000,0,0
19,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(126, 11, 0, 0)",9,10000,10000,0,0
20,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(40, 54, 0, 0)",24,10000,4928,5072,0
21,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(119, 32, 0, 0)",17,10000,6506,3494,0
22,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(87, 14, 0, 0)",10,10000,10000,0,0
23,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(116, 0, 0, 0)",6,10000,10000,0,0
24,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(19, 50, 0, 1)",10,10000,5431,4569,0
25,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 82, 1, 0)",7,10000,9573,427,0
26,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(23, 78, 0, 0)",15,10000,0,9999,1
27,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(5, 21, 2, 1)",4,10000,9871,129,0
28,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 32, 2, 1)",10,10000,8571,1429,0
29,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 108, 0, 2)",12,10000,9773,227,0
30,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(19, 102, 2, 2)",23,10000,4548,5452,0
31,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(28, 115, 0, 0)",14,10000,3813,6187,0
32,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(4, 86, 0, 2)",14,10000,8274,1726,0
33,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(14, 1, 0, 2)",3,10000,9774,226,0
34,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(14, 17, 0, 1)",4,10000,8300,1700,0
35,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 71, 2, 1)",13,10000,8107,1893,0
36,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 121, 0, 1)",26,10000,0,9962,38
37,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(12, 24, 0, 2)",27,10000,2,9997,1
38,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(22, 108, 1, 1)",3,10000,9928,72,0
39,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 15, 1, 2)",21,10000,0,9999,1
40,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 63, 0, 0)",28,10000,7560,2440,0
41,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 108, 0, 1)",29,10000,65,9935,0
42,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 19, 1, 2)",6,10000,8774,1226,0
43,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 3, 0, 0)",10,10000,7009,2990,1
44,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(26, 124, 1, 0)",25,10000,48,9951,1
45,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 42, 1, 0)",24,10000,945,9048,7
46,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 116, 1, 1)",31,10000,2,9998,0
47,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(9, 48, 1, 0)",3,10000,9995,5,0
48,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 80, 0, 0)",30,10000,1355,302,8343
49,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(10, 14, 2, 0)",11,10000,7838,2162,0
50,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(4, 17, 2, 0)",25,10000,0,9980,20
51,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(7, 63, 2, 2)",2,10000,10000,0,0
52,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(5, 107, 2, 2)",20,10000,0,10000,0
53,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 52, 2, 2)",20,10000,185,9814,1
54,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 67, 1, 0)",19,10000,5229,4771,0
55,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(29, 80, 0, 0)",29,10000,1686,8314,0
56,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 18, 2, 0)",16,10000,0,9999,1
57,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 89, 0, 0)",23,10000,0,9993,7
58,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(18, 40, 1, 2)",19,10000,9,9991,0
59,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 76, 2, 0)",8,10000,8092,1908,0
60,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 29, 0, 2)",9,10000,8956,1044,0
61,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(17, 72, 2, 0)",21,10000,1,9998,1
62,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(13, 67, 2, 1)",16,10000,8926,1074,0
63,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 23, 2, 1)",17,10000,9,9991,0
64,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(2, 0, 1, 0)",16,10000,126,9873,1
65,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(10, 113, 2, 2)",27,10000,70,9928,2
66,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 28, 0, 2)",9,10000,7669,2330,1
67,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(2, 94, 2, 2)",9,10000,0,10000,0
68,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(27, 32, 0, 1)",23,10000,44,9955,1
69,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(2, 91, 0, 2)",15,10000,1,9999,0
70,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 90, 2, 1)",9,10000,9734,266,0
71,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 41, 0, 1)",1,10000,9990,10,0
72,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(11, 85, 1, 2)",15,10000,4835,5165,0
73,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(17, 40, 2, 0)",24,10000,1,9998,1
74,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(2, 120, 0, 0)",29,10000,3394,6606,0
75,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(22, 78, 0, 0)",1,10000,9972,28,0
76,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(12, 102, 1, 1)",4,10000,9985,15,0
77,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(17, 89, 2, 2)",25,10000,0,9994,6
78,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(21, 7, 0, 1)",11,10000,9819,181,0
79,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 9, 0, 2)",27,10000,1759,8241,0
80,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(22, 80, 1, 2)",7,10000,9871,129,0
81,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(24, 48, 1, 0)",27,10000,49,9951,0
82,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 50, 1, 1)",4,10000,9565,435,0
83,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(21, 80, 2, 0)",19,10000,2420,7580,0
84,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(19, 104, 1, 1)",18,10000,0,10000,0
85,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 49, 1, 2)",24,10000,0,9999,1
86,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(11, 77, 1, 2)",0,10000,9988,12,0
87,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(19, 73, 0, 1)",20,10000,728,9272,0
88,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(29, 113, 1, 2)",13,10000,5323,4677,0
89,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(30, 43, 2, 0)",18,10000,812,9187,1
90,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(21, 23, 0, 2)",19,10000,4,9996,0
91,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(14, 50, 0, 0)",2,10000,9999,1,0
92,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 121, 2, 0)",29,10000,6,9993,1
93,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(26, 49, 2, 2)",24,10000,0,9999,1
94,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(31, 102, 0, 0)",0,10000,10000,0,0
95,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 108, 0, 0)",29,10000,175,9823,2
96,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 63, 0, 1)",8,10000,9895,105,0
97,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(29, 81, 1, 2)",27,10000,0,9999,1
98,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(28, 40, 2, 1)",28,10000,0,9999,1
99,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 63, 2, 1)",31,10000,7627,2373,0
100,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 70, 1, 0)",18,10000,0,9999,1
101,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 69, 1, 1)",5,10000,9619,381,0
102,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 38, 0, 1)",9,10000,6324,3676,0
103,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(13, 16, 1, 1)",21,10000,0,9999,1
104,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(29, 106, 0, 0)",26,10000,5,9992,3
105,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(24, 5, 2, 1)",30,10000,0,91,9909
106,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 90, 1, 1)",26,10000,4378,5622,0
107,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(14, 124, 0, 1)",27,10000,29,9970,1
108,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(31, 7, 1, 1)",25,10000,8,9992,0
109,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(10, 119, 0, 2)",1,10000,9923,77,0
110,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(25, 6, 0, 2)",27,10000,230,9768,2
111,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 118, 0, 0)",16,10000,57,9943,0
112,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(97, 41, 0, 0)",20,10000,212,9788,0
113,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(86, 48, 0, 0)",16,10000,0,9998,2
114,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(20, 60, 0, 0)",22,10000,0,9990,10
115,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(57, 83, 0, 0)",1,10000,10000,0,0
116,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(63, 25, 0, 0)",15,10000,10000,0,0
117,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(32, 60, 0, 0)",29,10000,0,9996,4
118,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(65, 47, 0, 0)",10,10000,10000,0,0
119,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(79, 13, 0, 0)",24,10000,795,9203,2
120,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(101, 91, 0, 0)",15,10000,0,10000,0
121,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(26, 89, 0, 0)",2,10000,10000,0,0
122,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(88, 68, 0, 0)",4,10000,10000,0,0
123,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(87, 1, 0, 0)",6,10000,10000,0,0
124,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(110, 46, 0, 0)",27,10000,2,9994,4
125,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(45, 93, 0, 0)",29,10000,101,9899,0
126,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(111, 93, 0, 0)",15,10000,3960,6040,0
127,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(22, 35, 0, 0)",29,10000,0,9998,2
128,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(97, 43, 0, 0)",20,10000,9910,90,0
129,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(46, 62, 0, 0)",16,10000,10000,0,0
130,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(87, 35, 0, 0)",12,10000,0,9999,1
131,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(21, 30, 0, 0)",15,10000,9831,169,0
132,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(121, 82, 0, 0)",1,10000,10000,0,0
133,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(23, 37, 0, 0)",15,10000,10000,0,0
134,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(78, 84, 0, 0)",22,10000,0,9999,1
135,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(108, 95, 0, 0)",29,10000,9963,37,0
136,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(69, 39, 0, 0)",7,10000,10000,0,0
137,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(49, 40, 0, 0)",12,10000,10000,0,0
138,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(55, 94, 0, 0)",18,10000,0,9998,2
139,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(25, 24, 0, 0)",23,10000,10000,0,0
140,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(45, 38, 0, 0)",17,10000,10000,0,0
141,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(2, 13, 2, 1)",8,10000,2111,7888,1
142,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(31, 26, 0, 2)",18,10000,2,9998,0
143,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(30, 122, 1, 1)",11,10000,976,9024,0
144,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(3, 64, 1, 0)",4,10000,9683,317,0
145,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(25, 125, 0, 2)",3,10000,9097,903,0
146,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 38, 2, 1)",5,10000,8846,1154,0
147,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(15, 30, 2, 1)",14,10000,4486,5514,0
148,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(24, 115, 1, 1)",27,10000,0,9999,1
149,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(19, 15, 2, 2)",6,10000,6071,3929,0
150,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(13, 54, 1, 2)",5,10000,9227,773,0
151,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(10, 61, 0, 2)",4,10000,9622,378,0
152,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(10, 0, 1, 1)",30,10000,0,96,9904
153,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(18, 8, 0, 1)",18,10000,1,9998,1
154,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 18, 2, 0)",16,10000,0,9998,2
155,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(12, 108, 0, 2)",14,10000,0,9999,1
156,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 68, 0, 0)",3,10000,9921,79,0
157,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(10, 78, 2, 2)",18,10000,0,9999,1
158,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(28, 31, 1, 2)",19,10000,0,10000,0
159,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(25, 69, 2, 2)",31,10000,0,9999,1
160,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(28, 20, 2, 0)",27,10000,0,9995,5
161,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(20, 64, 0, 0)",14,10000,4090,5910,0
162,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(1, 68, 2, 0)",11,10000,7166,2834,0
163,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(30, 113, 1, 0)",27,10000,0,9997,3
164,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(31, 23, 1, 1)",26,10000,0,9999,1
165,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 82, 2, 0)",10,10000,53,9947,0
166,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 105, 2, 1)",18,10000,0,9998,2
167,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(25, 9, 1, 0)",20,10000,0,9999,1
168,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(16, 82, 0, 1)",0,10000,9941,59,0
169,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 105, 0, 0)",23,10000,0,9998,2
170,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(31, 113, 0, 0)",17,10000,0,9999,1
171,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(8, 73, 1, 2)",31,10000,0,9996,4
172,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(7, 7, 2, 2)",15,10000,0,9999,1
173,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(10, 79, 2, 0)",26,10000,0,9997,3
174,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(5, 57, 0, 1)",7,10000,1783,8216,1
175,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 127, 2, 1)",17,10000,0,9999,1
176,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(26, 123, 1, 0)",29,10000,0,10000,0
177,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 98, 0, 2)",8,10000,9985,15,0
178,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(4, 70, 1, 1)",17,10000,68,9932,0
179,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(0, 72, 2, 1)",31,10000,0,9994,6
180,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 114, 2, 1)",22,10000,0,9999,1
181,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 96, 1, 1)",12,10000,565,9434,1
182,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(15, 98, 0, 1)",2,10000,9992,8,0
183,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(20, 121, 2, 1)",24,10000,0,9995,5
184,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 126, 0, 0)",21,10000,4946,5054,0
185,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(6, 112, 0, 2)",29,10000,0,9999,1
186,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(0, 36, 1, 2)",9,10000,565,9435,0
187,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(4, 120, 1, 1)",25,10000,0,9999,1
188,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(5, 84, 2, 2)",24,10000,0,9999,1
189,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(20, 124, 2, 0)",4,10000,8511,1488,1
190,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(15, 73, 0, 2)",5,10000,9733,267,0
191,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(27, 25, 2, 2)",6,10000,8433,1567,0
192,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(28, 42, 2, 1)",1,10000,9952,48,0
193,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(2, 83, 0, 1)",22,10000,53,9946,1
194,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(23, 110, 0, 0)",26,10000,3,9997,0
195,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(11, 43, 0, 0)",24,10000,220,9780,0
196,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(15, 127, 2, 0)",14,10000,0,9999,1
197,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 65, 1, 1)",0,10000,9959,41,0
198,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 73, 2, 2)",10,10000,269,9731,0
199,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(4, 113, 1, 2)",19,10000,0,10000,0
200,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(27, 64, 1, 1)",12,10000,289,9711,0
201,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(24, 123, 0, 0)",24,10000,0,10000,0
202,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(22, 75, 2, 1)",1,10000,9985,15,0
203,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(25, 70, 0, 2)",3,10000,9901,99,0
204,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(31, 73, 0, 2)",22,10000,0,9999,1
205,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(14, 48, 2, 1)",8,10000,6395,3605,0
206,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(6, 10, 1, 1)",2,10000,9816,184,0
207,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(23, 33, 0, 1)",20,10000,0,9998,2
208,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(26, 44, 0, 0)",23,10000,0,9999,1
209,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(17, 42, 1, 1)",18,10000,1,9998,1
210,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 29, 1, 0)",9,10000,3434,6564,2
211,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(14, 101, 2, 1)",5,10000,7791,2209,0
212,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(25, 3, 1, 2)",7,10000,5706,4294,0
213,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 94, 2, 2)",16,10000,1860,8140,0
214,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(24, 95, 0, 2)",14,10000,49,9949,2
215,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(30, 6, 2, 2)",20,10000,0,10000,0
216,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(14, 16, 2, 1)",19,10000,0,10000,0
217,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(26, 29, 0, 0)",2,10000,9516,484,0
218,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(19, 126, 0, 0)",15,10000,9366,634,0
219,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(8, 99, 1, 1)",26,10000,0,9958,42
220,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 106, 2, 0)",31,10000,0,9998,2
221,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(26, 71, 0, 2)",23,10000,0,9999,1
222,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(13, 113, 1, 0)",23,10000,0,9999,1
223,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(6, 94, 2, 2)",22,10000,169,9831,0
224,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(3, 101, 1, 0)",7,10000,4692,5308,0
225,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 23, 2, 0)",1,10000,9961,39,0
226,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(3, 85, 0, 0)",13,10000,0,9999,1
227,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(4, 53, 2, 0)",14,10000,16,9983,1
228,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 37, 2, 0)",17,10000,0,9999,1
229,features.dense_block_layer_0.bottle_neck_layer_2.bottle_neck.2,"(37, 33, 0, 0)",7,10000,10000,0,0
