Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
0,features.conv0,"(14, 0, 2, 1)",15,10000,0,10000,0
1,features.conv0,"(28, 0, 2, 0)",5,10000,1647,8353,0
2,features.conv0,"(54, 0, 0, 0)",13,10000,0,10000,0
3,features.conv0,"(29, 2, 2, 0)",12,10000,10000,0,0
4,features.denseblock1.denselayer1.conv1,"(107, 28, 0, 0)",0,10000,10000,0,0
5,features.denseblock1.denselayer1.conv1,"(40, 54, 0, 0)",9,10000,10000,0,0
6,features.denseblock1.denselayer1.conv1,"(55, 43, 0, 0)",24,10000,10000,0,0
7,features.denseblock1.denselayer1.conv1,"(24, 45, 0, 0)",2,10000,10000,0,0
8,features.denseblock1.denselayer1.conv1,"(117, 15, 0, 0)",18,10000,476,9524,0
9,features.denseblock1.denselayer1.conv1,"(92, 24, 0, 0)",14,10000,1,9999,0
10,features.denseblock1.denselayer1.conv1,"(74, 10, 0, 0)",24,10000,391,9608,1
11,features.denseblock1.denselayer1.conv1,"(71, 58, 0, 0)",23,10000,0,9997,3
12,features.denseblock1.denselayer1.conv1,"(90, 26, 0, 0)",10,10000,10000,0,0
13,features.denseblock1.denselayer1.conv1,"(62, 20, 0, 0)",17,10000,714,9285,1
14,features.denseblock1.denselayer1.conv1,"(56, 41, 0, 0)",2,10000,10000,0,0
15,features.denseblock1.denselayer1.conv1,"(80, 51, 0, 0)",13,10000,4960,5040,0
16,features.denseblock1.denselayer1.conv1,"(80, 27, 0, 0)",29,10000,10000,0,0
17,features.denseblock1.denselayer1.conv1,"(36, 33, 0, 0)",16,10000,6,9993,1
18,features.denseblock1.denselayer1.conv1,"(109, 51, 0, 0)",8,10000,10000,0,0
19,features.denseblock1.denselayer1.conv1,"(126, 11, 0, 0)",9,10000,10000,0,0
20,features.denseblock1.denselayer1.conv1,"(40, 54, 0, 0)",24,10000,0,9999,1
21,features.denseblock1.denselayer1.conv1,"(119, 32, 0, 0)",17,10000,969,9031,0
22,features.denseblock1.denselayer1.conv1,"(87, 14, 0, 0)",10,10000,10000,0,0
23,features.denseblock1.denselayer1.conv1,"(116, 0, 0, 0)",6,10000,10000,0,0
24,features.denseblock1.denselayer1.conv2,"(19, 50, 0, 1)",10,10000,324,9675,1
25,features.denseblock1.denselayer1.conv2,"(0, 82, 1, 0)",7,10000,9910,90,0
26,features.denseblock1.denselayer1.conv2,"(23, 78, 0, 0)",15,10000,246,9753,1
27,features.denseblock1.denselayer1.conv2,"(5, 21, 2, 1)",4,10000,9986,14,0
28,features.denseblock1.denselayer1.conv2,"(8, 32, 2, 1)",10,10000,3913,6087,0
29,features.denseblock1.denselayer1.conv2,"(16, 108, 0, 2)",12,10000,11,9989,0
30,features.denseblock1.denselayer1.conv2,"(19, 102, 2, 2)",23,10000,0,9998,2
31,features.denseblock1.denselayer1.conv2,"(28, 115, 0, 0)",14,10000,1538,8461,1
32,features.denseblock1.denselayer1.conv2,"(4, 86, 0, 2)",14,10000,0,9999,1
33,features.denseblock1.denselayer1.conv2,"(14, 1, 0, 2)",3,10000,9435,565,0
34,features.denseblock1.denselayer1.conv2,"(14, 17, 0, 1)",4,10000,9935,65,0
35,features.denseblock1.denselayer1.conv2,"(15, 71, 2, 1)",13,10000,8091,1909,0
36,features.denseblock1.denselayer1.conv2,"(8, 121, 0, 1)",26,10000,0,9911,89
37,features.denseblock1.denselayer1.conv2,"(12, 24, 0, 2)",27,10000,0,9999,1
38,features.denseblock1.denselayer1.conv2,"(22, 108, 1, 1)",3,10000,9578,422,0
39,features.denseblock1.denselayer1.conv2,"(6, 15, 1, 2)",21,10000,5,9994,1
40,features.denseblock1.denselayer1.conv2,"(6, 63, 0, 0)",28,10000,25,9972,3
41,features.denseblock1.denselayer1.conv2,"(8, 108, 0, 1)",29,10000,0,9996,4
42,features.denseblock1.denselayer1.conv2,"(15, 19, 1, 2)",6,10000,9469,531,0
43,features.denseblock1.denselayer1.conv2,"(3, 3, 0, 0)",10,10000,8249,1751,0
44,features.denseblock1.denselayer1.conv2,"(26, 124, 1, 0)",25,10000,0,9999,1
45,features.denseblock1.denselayer1.conv2,"(3, 42, 1, 0)",24,10000,5,9994,1
46,features.denseblock1.denselayer1.conv2,"(16, 116, 1, 1)",31,10000,108,9892,0
47,features.denseblock1.denselayer1.conv2,"(9, 48, 1, 0)",3,10000,9913,87,0
48,features.denseblock1.denselayer1.conv2,"(3, 80, 0, 0)",30,10000,1,1021,8978
49,features.denseblock1.denselayer1.conv2,"(10, 14, 2, 0)",11,10000,7903,2097,0
50,features.denseblock1.denselayer1.conv2,"(4, 17, 2, 0)",25,10000,33,9966,1
51,features.denseblock1.denselayer1.conv2,"(7, 63, 2, 2)",2,10000,9968,32,0
52,features.denseblock1.denselayer1.conv2,"(5, 107, 2, 2)",20,10000,0,9999,1
53,features.denseblock1.denselayer1.conv2,"(16, 52, 2, 2)",20,10000,0,9998,2
54,features.denseblock1.denselayer1.conv2,"(15, 67, 1, 0)",19,10000,9,9991,0
55,features.denseblock1.denselayer1.conv2,"(29, 80, 0, 0)",29,10000,1,9996,3
56,features.denseblock1.denselayer1.conv2,"(6, 18, 2, 0)",16,10000,192,9808,0
57,features.denseblock1.denselayer1.conv2,"(8, 89, 0, 0)",23,10000,0,9998,2
58,features.denseblock1.denselayer1.conv2,"(18, 40, 1, 2)",19,10000,11,9988,1
59,features.denseblock1.denselayer1.conv2,"(0, 76, 2, 0)",8,10000,8012,1988,0
60,features.denseblock1.denselayer1.conv2,"(16, 29, 0, 2)",9,10000,7471,2529,0
61,features.denseblock1.denselayer1.conv2,"(17, 72, 2, 0)",21,10000,0,9998,2
62,features.denseblock1.denselayer1.conv2,"(13, 67, 2, 1)",16,10000,1,9999,0
63,features.denseblock1.denselayer1.conv2,"(3, 23, 2, 1)",17,10000,0,9999,1
64,features.denseblock1.denselayer1.conv2,"(2, 0, 1, 0)",16,10000,3,9997,0
65,features.denseblock1.denselayer1.conv2,"(10, 113, 2, 2)",27,10000,0,9998,2
66,features.denseblock1.denselayer1.conv2,"(0, 28, 0, 2)",9,10000,9266,734,0
67,features.denseblock1.denselayer1.conv2,"(2, 94, 2, 2)",9,10000,9522,478,0
68,features.denseblock1.denselayer1.conv2,"(27, 32, 0, 1)",23,10000,0,9997,3
69,features.denseblock1.denselayer1.conv2,"(2, 91, 0, 2)",15,10000,2406,7593,1
70,features.denseblock1.denselayer1.conv2,"(6, 90, 2, 1)",9,10000,9485,515,0
71,features.denseblock1.denselayer1.conv2,"(15, 41, 0, 1)",1,10000,10000,0,0
72,features.denseblock1.denselayer1.conv2,"(11, 85, 1, 2)",15,10000,87,9912,1
73,features.denseblock1.denselayer1.conv2,"(17, 40, 2, 0)",24,10000,0,9998,2
74,features.denseblock1.denselayer1.conv2,"(2, 120, 0, 0)",29,10000,0,9998,2
75,features.denseblock1.denselayer1.conv2,"(22, 78, 0, 0)",1,10000,9995,5,0
76,features.denseblock1.denselayer1.conv2,"(12, 102, 1, 1)",4,10000,9734,266,0
77,features.denseblock1.denselayer1.conv2,"(17, 89, 2, 2)",25,10000,0,9999,1
78,features.denseblock1.denselayer1.conv2,"(21, 7, 0, 1)",11,10000,8154,1846,0
79,features.denseblock1.denselayer1.conv2,"(16, 9, 0, 2)",27,10000,15,9984,1
80,features.denseblock1.denselayer1.conv2,"(22, 80, 1, 2)",7,10000,6884,3116,0
81,features.denseblock1.denselayer1.conv2,"(24, 48, 1, 0)",27,10000,0,9999,1
82,features.denseblock1.denselayer1.conv2,"(0, 50, 1, 1)",4,10000,8391,1609,0
83,features.denseblock1.denselayer1.conv2,"(21, 80, 2, 0)",19,10000,2,9997,1
84,features.denseblock1.denselayer1.conv2,"(19, 104, 1, 1)",18,10000,0,9999,1
85,features.denseblock1.denselayer1.conv2,"(8, 49, 1, 2)",24,10000,0,9999,1
86,features.denseblock1.denselayer1.conv2,"(11, 77, 1, 2)",0,10000,9988,12,0
87,features.denseblock1.denselayer1.conv2,"(19, 73, 0, 1)",20,10000,0,10000,0
88,features.denseblock1.denselayer1.conv2,"(29, 113, 1, 2)",13,10000,0,9999,1
89,features.denseblock1.denselayer1.conv2,"(30, 43, 2, 0)",18,10000,359,9640,1
90,features.denseblock1.denselayer1.conv2,"(21, 23, 0, 2)",19,10000,0,9998,2
91,features.denseblock1.denselayer1.conv2,"(14, 50, 0, 0)",2,10000,9882,118,0
92,features.denseblock1.denselayer1.conv2,"(15, 121, 2, 0)",29,10000,0,10000,0
93,features.denseblock1.denselayer1.conv2,"(26, 49, 2, 2)",24,10000,0,9999,1
94,features.denseblock1.denselayer1.conv2,"(31, 102, 0, 0)",0,10000,9974,26,0
95,features.denseblock1.denselayer1.conv2,"(6, 108, 0, 0)",29,10000,0,9999,1
96,features.denseblock1.denselayer1.conv2,"(3, 63, 0, 1)",8,10000,9310,690,0
97,features.denseblock1.denselayer1.conv2,"(29, 81, 1, 2)",27,10000,1018,8980,2
98,features.denseblock1.denselayer1.conv2,"(28, 40, 2, 1)",28,10000,0,9999,1
99,features.denseblock1.denselayer1.conv2,"(16, 63, 2, 1)",31,10000,29,9971,0
100,features.denseblock1.denselayer1.conv2,"(15, 70, 1, 0)",18,10000,2,9998,0
101,features.denseblock1.denselayer1.conv2,"(15, 69, 1, 1)",5,10000,9587,413,0
102,features.denseblock1.denselayer1.conv2,"(8, 38, 0, 1)",9,10000,579,9420,1
103,features.denseblock1.denselayer1.conv2,"(13, 16, 1, 1)",21,10000,0,9998,2
104,features.denseblock1.denselayer1.conv2,"(29, 106, 0, 0)",26,10000,0,9957,43
105,features.denseblock1.denselayer1.conv2,"(24, 5, 2, 1)",30,10000,0,827,9173
106,features.denseblock1.denselayer1.conv2,"(0, 90, 1, 1)",26,10000,36,9941,23
107,features.denseblock1.denselayer1.conv2,"(14, 124, 0, 1)",27,10000,0,10000,0
108,features.denseblock1.denselayer1.conv2,"(31, 7, 1, 1)",25,10000,0,9999,1
109,features.denseblock1.denselayer1.conv2,"(10, 119, 0, 2)",1,10000,9994,6,0
110,features.denseblock1.denselayer1.conv2,"(25, 6, 0, 2)",27,10000,0,9998,2
111,features.denseblock1.denselayer1.conv2,"(8, 118, 0, 0)",16,10000,10,9990,0
112,features.denseblock1.denselayer1.conv2,"(24, 83, 0, 1)",20,10000,0,10000,0
113,features.denseblock1.denselayer2.conv1,"(86, 48, 0, 0)",16,10000,79,9920,1
114,features.denseblock1.denselayer2.conv1,"(20, 60, 0, 0)",22,10000,10000,0,0
115,features.denseblock1.denselayer2.conv1,"(57, 83, 0, 0)",1,10000,10000,0,0
116,features.denseblock1.denselayer2.conv1,"(63, 25, 0, 0)",15,10000,593,9407,0
117,features.denseblock1.denselayer2.conv1,"(32, 60, 0, 0)",29,10000,10000,0,0
118,features.denseblock1.denselayer2.conv1,"(65, 47, 0, 0)",10,10000,10000,0,0
119,features.denseblock1.denselayer2.conv1,"(79, 13, 0, 0)",24,10000,381,9619,0
120,features.denseblock1.denselayer2.conv1,"(101, 91, 0, 0)",15,10000,4753,5247,0
121,features.denseblock1.denselayer2.conv1,"(26, 89, 0, 0)",2,10000,10000,0,0
122,features.denseblock1.denselayer2.conv1,"(88, 68, 0, 0)",4,10000,10000,0,0
123,features.denseblock1.denselayer2.conv1,"(87, 1, 0, 0)",6,10000,10000,0,0
124,features.denseblock1.denselayer2.conv1,"(110, 46, 0, 0)",27,10000,71,9928,1
125,features.denseblock1.denselayer2.conv1,"(45, 93, 0, 0)",29,10000,10,9989,1
126,features.denseblock1.denselayer2.conv1,"(111, 93, 0, 0)",15,10000,0,10000,0
127,features.denseblock1.denselayer2.conv1,"(22, 35, 0, 0)",29,10000,10000,0,0
128,features.denseblock1.denselayer2.conv1,"(97, 43, 0, 0)",20,10000,10000,0,0
129,features.denseblock1.denselayer2.conv1,"(46, 62, 0, 0)",16,10000,864,9135,1
130,features.denseblock1.denselayer2.conv1,"(87, 35, 0, 0)",12,10000,10000,0,0
131,features.denseblock1.denselayer2.conv1,"(21, 30, 0, 0)",15,10000,4232,5768,0
132,features.denseblock1.denselayer2.conv1,"(121, 82, 0, 0)",1,10000,10000,0,0
133,features.denseblock1.denselayer2.conv1,"(23, 37, 0, 0)",15,10000,35,9965,0
134,features.denseblock1.denselayer2.conv1,"(78, 84, 0, 0)",22,10000,127,9873,0
135,features.denseblock1.denselayer2.conv1,"(108, 95, 0, 0)",29,10000,1,9998,1
136,features.denseblock1.denselayer2.conv1,"(69, 39, 0, 0)",7,10000,10000,0,0
137,features.denseblock1.denselayer2.conv1,"(49, 40, 0, 0)",12,10000,261,9739,0
138,features.denseblock1.denselayer2.conv1,"(55, 94, 0, 0)",18,10000,10000,0,0
139,features.denseblock1.denselayer2.conv1,"(25, 24, 0, 0)",23,10000,5,9994,1
140,features.denseblock1.denselayer2.conv1,"(45, 38, 0, 0)",17,10000,20,9980,0
141,features.denseblock1.denselayer2.conv1,"(11, 6, 0, 0)",31,10000,215,9784,1
142,features.denseblock1.denselayer2.conv1,"(26, 1, 0, 0)",30,10000,0,1024,8976
143,features.denseblock1.denselayer2.conv2,"(28, 87, 0, 0)",16,10000,1,9998,1
144,features.denseblock1.denselayer2.conv2,"(30, 29, 0, 1)",31,10000,844,9155,1
145,features.denseblock1.denselayer2.conv2,"(4, 13, 0, 0)",19,10000,0,10000,0
146,features.denseblock1.denselayer2.conv2,"(5, 63, 0, 2)",26,10000,691,9279,30
147,features.denseblock1.denselayer2.conv2,"(14, 97, 1, 1)",19,10000,271,9729,0
148,features.denseblock1.denselayer2.conv2,"(27, 78, 2, 2)",3,10000,9967,33,0
149,features.denseblock1.denselayer2.conv2,"(6, 53, 2, 0)",16,10000,1661,8338,1
150,features.denseblock1.denselayer2.conv2,"(5, 40, 0, 0)",4,10000,9641,359,0
151,features.denseblock1.denselayer2.conv2,"(10, 0, 1, 1)",30,10000,3,3137,6860
152,features.denseblock1.denselayer2.conv2,"(18, 8, 0, 1)",18,10000,120,9879,1
153,features.denseblock1.denselayer2.conv2,"(29, 18, 2, 0)",16,10000,20,9980,0
154,features.denseblock1.denselayer2.conv2,"(12, 108, 0, 2)",14,10000,4259,5741,0
155,features.denseblock1.denselayer2.conv2,"(9, 68, 0, 0)",3,10000,9913,87,0
156,features.denseblock1.denselayer2.conv2,"(10, 78, 2, 2)",18,10000,270,9729,1
157,features.denseblock1.denselayer2.conv2,"(28, 31, 1, 2)",19,10000,0,9999,1
158,features.denseblock1.denselayer2.conv2,"(25, 69, 2, 2)",31,10000,30,9969,1
159,features.denseblock1.denselayer2.conv2,"(28, 20, 2, 0)",27,10000,0,9999,1
160,features.denseblock1.denselayer2.conv2,"(20, 64, 0, 0)",14,10000,198,9801,1
161,features.denseblock1.denselayer2.conv2,"(1, 68, 2, 0)",11,10000,5863,4136,1
162,features.denseblock1.denselayer2.conv2,"(30, 113, 1, 0)",27,10000,247,9753,0
163,features.denseblock1.denselayer2.conv2,"(31, 23, 1, 1)",26,10000,0,9969,31
164,features.denseblock1.denselayer2.conv2,"(21, 82, 2, 0)",10,10000,7898,2102,0
165,features.denseblock1.denselayer2.conv2,"(21, 105, 2, 1)",18,10000,44,9956,0
166,features.denseblock1.denselayer2.conv2,"(25, 9, 1, 0)",20,10000,138,9861,1
167,features.denseblock1.denselayer2.conv2,"(16, 82, 0, 1)",0,10000,9979,21,0
168,features.denseblock1.denselayer2.conv2,"(29, 105, 0, 0)",23,10000,0,9999,1
169,features.denseblock1.denselayer2.conv2,"(31, 113, 0, 0)",17,10000,664,9336,0
170,features.denseblock1.denselayer2.conv2,"(8, 73, 1, 2)",31,10000,48,9948,4
171,features.denseblock1.denselayer2.conv2,"(7, 7, 2, 2)",15,10000,1960,8040,0
172,features.denseblock1.denselayer2.conv2,"(10, 79, 2, 0)",26,10000,468,9485,47
173,features.denseblock1.denselayer2.conv2,"(5, 57, 0, 1)",7,10000,9363,637,0
174,features.denseblock1.denselayer2.conv2,"(9, 127, 2, 1)",17,10000,96,9904,0
175,features.denseblock1.denselayer2.conv2,"(26, 123, 1, 0)",29,10000,8,9992,0
176,features.denseblock1.denselayer2.conv2,"(9, 98, 0, 2)",8,10000,8039,1961,0
177,features.denseblock1.denselayer2.conv2,"(4, 70, 1, 1)",17,10000,22,9978,0
178,features.denseblock1.denselayer2.conv2,"(0, 72, 2, 1)",31,10000,46,9954,0
179,features.denseblock1.denselayer2.conv2,"(9, 114, 2, 1)",22,10000,624,9376,0
180,features.denseblock1.denselayer2.conv2,"(21, 96, 1, 1)",12,10000,1263,8737,0
181,features.denseblock1.denselayer2.conv2,"(15, 98, 0, 1)",2,10000,9970,30,0
182,features.denseblock1.denselayer2.conv2,"(20, 121, 2, 1)",24,10000,35,9963,2
183,features.denseblock1.denselayer2.conv2,"(9, 126, 0, 0)",21,10000,0,9998,2
184,features.denseblock1.denselayer2.conv2,"(6, 112, 0, 2)",29,10000,141,9858,1
185,features.denseblock1.denselayer2.conv2,"(0, 36, 1, 2)",9,10000,7666,2334,0
186,features.denseblock1.denselayer2.conv2,"(4, 120, 1, 1)",25,10000,30,9970,0
187,features.denseblock1.denselayer2.conv2,"(5, 84, 2, 2)",24,10000,4,9994,2
188,features.denseblock1.denselayer2.conv2,"(20, 124, 2, 0)",4,10000,9215,785,0
189,features.denseblock1.denselayer2.conv2,"(15, 73, 0, 2)",5,10000,9287,713,0
190,features.denseblock1.denselayer2.conv2,"(27, 25, 2, 2)",6,10000,8917,1083,0
191,features.denseblock1.denselayer2.conv2,"(28, 42, 2, 1)",1,10000,9865,135,0
192,features.denseblock1.denselayer2.conv2,"(2, 83, 0, 1)",22,10000,239,9760,1
193,features.denseblock1.denselayer2.conv2,"(23, 110, 0, 0)",26,10000,94,9710,196
194,features.denseblock1.denselayer2.conv2,"(11, 43, 0, 0)",24,10000,342,9658,0
195,features.denseblock1.denselayer2.conv2,"(15, 127, 2, 0)",14,10000,2770,7230,0
196,features.denseblock1.denselayer2.conv2,"(29, 65, 1, 1)",0,10000,9998,2,0
197,features.denseblock1.denselayer2.conv2,"(29, 73, 2, 2)",10,10000,9287,713,0
198,features.denseblock1.denselayer2.conv2,"(4, 113, 1, 2)",19,10000,247,9753,0
199,features.denseblock1.denselayer2.conv2,"(27, 64, 1, 1)",12,10000,140,9859,1
200,features.denseblock1.denselayer2.conv2,"(24, 123, 0, 0)",24,10000,42,9957,1
201,features.denseblock1.denselayer2.conv2,"(22, 75, 2, 1)",1,10000,9992,8,0
202,features.denseblock1.denselayer2.conv2,"(25, 70, 0, 2)",3,10000,9868,132,0
203,features.denseblock1.denselayer2.conv2,"(31, 73, 0, 2)",22,10000,27,9972,1
204,features.denseblock1.denselayer2.conv2,"(14, 48, 2, 1)",8,10000,8836,1164,0
205,features.denseblock1.denselayer2.conv2,"(6, 10, 1, 1)",2,10000,9993,7,0
206,features.denseblock1.denselayer2.conv2,"(23, 33, 0, 1)",20,10000,422,9577,1
207,features.denseblock1.denselayer2.conv2,"(26, 44, 0, 0)",23,10000,38,9960,2
208,features.denseblock1.denselayer2.conv2,"(17, 42, 1, 1)",18,10000,135,9864,1
209,features.denseblock1.denselayer2.conv2,"(21, 29, 1, 0)",9,10000,8715,1285,0
210,features.denseblock1.denselayer2.conv2,"(14, 101, 2, 1)",5,10000,9579,421,0
211,features.denseblock1.denselayer2.conv2,"(25, 3, 1, 2)",7,10000,9583,417,0
212,features.denseblock1.denselayer2.conv2,"(29, 94, 2, 2)",16,10000,385,9615,0
213,features.denseblock1.denselayer2.conv2,"(24, 95, 0, 2)",14,10000,551,9448,1
214,features.denseblock1.denselayer2.conv2,"(30, 6, 2, 2)",20,10000,201,9798,1
215,features.denseblock1.denselayer2.conv2,"(14, 16, 2, 1)",19,10000,435,9564,1
216,features.denseblock1.denselayer2.conv2,"(26, 29, 0, 0)",2,10000,9881,119,0
217,features.denseblock1.denselayer2.conv2,"(19, 126, 0, 0)",15,10000,2,9998,0
218,features.denseblock1.denselayer2.conv2,"(8, 99, 1, 1)",26,10000,132,9864,4
219,features.denseblock1.denselayer2.conv2,"(9, 106, 2, 0)",31,10000,130,9869,1
220,features.denseblock1.denselayer2.conv2,"(26, 71, 0, 2)",23,10000,11,9986,3
221,features.denseblock1.denselayer2.conv2,"(13, 113, 1, 0)",23,10000,182,9816,2
222,features.denseblock1.denselayer2.conv2,"(6, 94, 2, 2)",22,10000,371,9628,1
223,features.denseblock1.denselayer2.conv2,"(3, 101, 1, 0)",7,10000,8439,1561,0
224,features.denseblock1.denselayer2.conv2,"(29, 23, 2, 0)",1,10000,9958,42,0
225,features.denseblock1.denselayer2.conv2,"(3, 85, 0, 0)",13,10000,3686,6314,0
226,features.denseblock1.denselayer2.conv2,"(4, 53, 2, 0)",14,10000,3834,6166,0
227,features.denseblock1.denselayer2.conv2,"(21, 37, 2, 0)",17,10000,6481,3519,0
228,features.denseblock1.denselayer2.conv2,"(9, 33, 2, 1)",11,10000,5778,4222,0
229,features.denseblock1.denselayer2.conv2,"(7, 6, 0, 0)",22,10000,387,9613,0
230,features.denseblock1.denselayer2.conv2,"(15, 82, 0, 0)",16,10000,491,9509,0
231,features.denseblock1.denselayer2.conv2,"(3, 32, 2, 1)",7,10000,8771,1229,0
232,features.denseblock1.denselayer3.conv1,"(16, 121, 0, 0)",6,10000,10000,0,0
233,features.denseblock1.denselayer3.conv1,"(115, 56, 0, 0)",29,10000,0,9999,1
234,features.denseblock1.denselayer3.conv1,"(7, 15, 0, 0)",27,10000,108,9892,0
235,features.denseblock1.denselayer3.conv1,"(27, 125, 0, 0)",5,10000,10000,0,0
236,features.denseblock1.denselayer3.conv1,"(82, 37, 0, 0)",17,10000,0,10000,0
237,features.denseblock1.denselayer3.conv1,"(83, 97, 0, 0)",27,10000,1,9995,4
238,features.denseblock1.denselayer3.conv1,"(25, 29, 0, 0)",28,10000,10000,0,0
239,features.denseblock1.denselayer3.conv1,"(58, 105, 0, 0)",25,10000,0,9999,1
240,features.denseblock1.denselayer3.conv1,"(106, 24, 0, 0)",20,10000,0,10000,0
241,features.denseblock1.denselayer3.conv1,"(65, 95, 0, 0)",4,10000,10000,0,0
242,features.denseblock1.denselayer3.conv1,"(23, 21, 0, 0)",6,10000,10000,0,0
243,features.denseblock1.denselayer3.conv1,"(95, 33, 0, 0)",7,10000,10000,0,0
244,features.denseblock1.denselayer3.conv1,"(105, 90, 0, 0)",18,10000,0,9999,1
245,features.denseblock1.denselayer3.conv1,"(79, 90, 0, 0)",9,10000,10000,0,0
246,features.denseblock1.denselayer3.conv1,"(123, 57, 0, 0)",23,10000,1,9998,1
247,features.denseblock1.denselayer3.conv1,"(29, 71, 0, 0)",1,10000,10000,0,0
248,features.denseblock1.denselayer3.conv1,"(68, 7, 0, 0)",19,10000,941,9058,1
249,features.denseblock1.denselayer3.conv1,"(86, 89, 0, 0)",9,10000,10000,0,0
250,features.denseblock1.denselayer3.conv1,"(102, 17, 0, 0)",5,10000,10000,0,0
251,features.denseblock1.denselayer3.conv1,"(55, 96, 0, 0)",21,10000,71,9928,1
252,features.denseblock1.denselayer3.conv1,"(40, 94, 0, 0)",5,10000,10000,0,0
253,features.denseblock1.denselayer3.conv1,"(13, 39, 0, 0)",5,10000,10000,0,0
254,features.denseblock1.denselayer3.conv1,"(69, 113, 0, 0)",28,10000,13,9986,1
255,features.denseblock1.denselayer3.conv1,"(106, 69, 0, 0)",22,10000,0,10000,0
256,features.denseblock1.denselayer3.conv1,"(110, 28, 0, 0)",19,10000,16,9983,1
257,features.denseblock1.denselayer3.conv1,"(11, 56, 0, 0)",0,10000,10000,0,0
258,features.denseblock1.denselayer3.conv1,"(52, 77, 0, 0)",16,10000,6,9993,1
259,features.denseblock1.denselayer3.conv1,"(74, 83, 0, 0)",31,10000,0,9999,1
260,features.denseblock1.denselayer3.conv1,"(110, 44, 0, 0)",14,10000,10000,0,0
261,features.denseblock1.denselayer3.conv1,"(90, 18, 0, 0)",27,10000,0,9998,2
262,features.denseblock1.denselayer3.conv1,"(4, 117, 0, 0)",27,10000,108,9891,1
263,features.denseblock1.denselayer3.conv1,"(103, 106, 0, 0)",25,10000,136,9863,1
264,features.denseblock1.denselayer3.conv1,"(5, 83, 0, 0)",23,10000,0,10000,0
265,features.denseblock1.denselayer3.conv1,"(22, 111, 0, 0)",27,10000,10,9970,20
266,features.denseblock1.denselayer3.conv1,"(102, 20, 0, 0)",21,10000,0,10000,0
267,features.denseblock1.denselayer3.conv1,"(56, 85, 0, 0)",7,10000,10000,0,0
268,features.denseblock1.denselayer3.conv1,"(49, 89, 0, 0)",15,10000,1,9999,0
269,features.denseblock1.denselayer3.conv1,"(26, 37, 0, 0)",11,10000,10000,0,0
270,features.denseblock1.denselayer3.conv1,"(39, 19, 0, 0)",29,10000,171,9828,1
271,features.denseblock1.denselayer3.conv1,"(114, 82, 0, 0)",28,10000,0,9997,3
272,features.denseblock1.denselayer3.conv2,"(4, 120, 1, 2)",19,10000,57,9943,0
273,features.denseblock1.denselayer3.conv2,"(17, 14, 1, 2)",4,10000,9651,349,0
274,features.denseblock1.denselayer3.conv2,"(19, 118, 1, 0)",3,10000,9930,70,0
275,features.denseblock1.denselayer3.conv2,"(23, 73, 0, 2)",5,10000,9462,538,0
276,features.denseblock1.denselayer3.conv2,"(24, 118, 2, 2)",2,10000,9882,118,0
277,features.denseblock1.denselayer3.conv2,"(28, 48, 1, 2)",30,10000,0,1005,8995
278,features.denseblock1.denselayer3.conv2,"(9, 15, 1, 0)",21,10000,0,9998,2
279,features.denseblock1.denselayer3.conv2,"(5, 44, 0, 0)",28,10000,66,9933,1
280,features.denseblock1.denselayer3.conv2,"(28, 40, 1, 1)",18,10000,1,9999,0
281,features.denseblock1.denselayer3.conv2,"(24, 104, 1, 2)",3,10000,9958,42,0
282,features.denseblock1.denselayer3.conv2,"(21, 16, 1, 0)",24,10000,0,10000,0
283,features.denseblock1.denselayer3.conv2,"(18, 64, 2, 2)",9,10000,4207,5793,0
284,features.denseblock1.denselayer3.conv2,"(21, 20, 2, 2)",9,10000,8779,1221,0
285,features.denseblock1.denselayer3.conv2,"(22, 79, 2, 2)",25,10000,0,9988,12
286,features.denseblock1.denselayer3.conv2,"(8, 21, 1, 2)",24,10000,1,9999,0
287,features.denseblock1.denselayer3.conv2,"(21, 32, 2, 2)",5,10000,9672,328,0
288,features.denseblock1.denselayer3.conv2,"(27, 92, 0, 1)",19,10000,0,9999,1
289,features.denseblock1.denselayer3.conv2,"(11, 54, 1, 1)",12,10000,3020,6979,1
290,features.denseblock1.denselayer3.conv2,"(14, 35, 0, 0)",18,10000,1,9999,0
291,features.denseblock1.denselayer3.conv2,"(6, 9, 2, 1)",8,10000,9705,295,0
292,features.denseblock1.denselayer3.conv2,"(24, 39, 0, 0)",10,10000,5525,4475,0
293,features.denseblock1.denselayer3.conv2,"(28, 11, 1, 1)",15,10000,87,9913,0
294,features.denseblock1.denselayer3.conv2,"(28, 72, 2, 1)",14,10000,2141,7859,0
295,features.denseblock1.denselayer3.conv2,"(15, 79, 1, 0)",23,10000,0,9999,1
296,features.denseblock1.denselayer3.conv2,"(28, 118, 1, 1)",26,10000,4,9979,17
297,features.denseblock1.denselayer3.conv2,"(10, 51, 2, 0)",16,10000,0,10000,0
298,features.denseblock1.denselayer3.conv2,"(3, 123, 1, 2)",6,10000,10000,0,0
299,features.denseblock1.denselayer3.conv2,"(7, 72, 0, 0)",17,10000,322,9677,1
300,features.denseblock1.denselayer3.conv2,"(28, 37, 1, 0)",14,10000,57,9943,0
301,features.denseblock1.denselayer3.conv2,"(28, 89, 0, 1)",3,10000,9921,79,0
302,features.denseblock1.denselayer3.conv2,"(25, 95, 0, 1)",5,10000,9899,101,0
