Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
11100,classifier.3,"(3841, 3999)",21,12630,12630,0,0
11101,classifier.3,"(3078, 2141)",11,12630,12630,0,0
11102,classifier.3,"(960, 995)",2,12630,12630,0,0
11103,classifier.3,"(538, 3870)",17,12630,11303,1327,0
11104,classifier.3,"(3790, 1360)",5,12630,12630,0,0
11105,classifier.3,"(1871, 858)",7,12630,12630,0,0
11106,classifier.3,"(1306, 3165)",22,12630,12630,0,0
11107,classifier.3,"(3610, 2532)",24,12630,12630,0,0
11108,classifier.3,"(60, 1779)",3,12630,12630,0,0
11109,classifier.3,"(1074, 1740)",6,12630,12630,0,0
11110,classifier.3,"(1088, 591)",31,12630,12630,0,0
11111,classifier.3,"(928, 3668)",1,12630,12630,0,0
11112,classifier.3,"(2526, 1455)",15,12630,12630,0,0
11113,classifier.3,"(1151, 4046)",20,12630,12423,207,0
11114,classifier.3,"(752, 650)",20,12630,12278,352,0
11115,classifier.3,"(1366, 198)",26,12630,12630,0,0
11116,classifier.3,"(1791, 199)",16,12630,12630,0,0
11117,classifier.3,"(953, 3121)",22,12630,12630,0,0
11118,classifier.3,"(1067, 3715)",10,12630,12630,0,0
11119,classifier.3,"(3246, 732)",6,12630,12630,0,0
11120,classifier.3,"(79, 2819)",14,12630,12630,0,0
11121,classifier.3,"(793, 348)",1,12630,12630,0,0
11122,classifier.3,"(568, 3765)",11,12630,12630,0,0
11123,classifier.3,"(2653, 527)",14,12630,12630,0,0
11124,classifier.3,"(3251, 1391)",9,12630,12630,0,0
11125,classifier.3,"(1597, 147)",4,12630,12630,0,0
11126,classifier.3,"(1763, 3676)",2,12630,12630,0,0
11127,classifier.3,"(1446, 244)",5,12630,12630,0,0
11128,classifier.3,"(2553, 40)",4,12630,12630,0,0
11129,classifier.3,"(2271, 3179)",24,12630,12523,107,0
11130,classifier.3,"(674, 1935)",25,12630,12630,0,0
11131,classifier.3,"(293, 3812)",31,12630,12536,94,0
11132,classifier.3,"(1170, 4021)",10,12630,12630,0,0
11133,classifier.3,"(297, 2312)",23,12630,12630,0,0
11134,classifier.3,"(397, 58)",27,12630,12317,313,0
11135,classifier.3,"(1676, 2874)",14,12630,12135,495,0
11136,classifier.3,"(1974, 1694)",23,12630,12630,0,0
11137,classifier.3,"(223, 917)",25,12630,12630,0,0
11138,classifier.3,"(1535, 3450)",8,12630,12593,37,0
11139,classifier.3,"(2666, 558)",2,12630,12630,0,0
11140,classifier.3,"(2558, 2229)",24,12630,12621,9,0
11141,classifier.3,"(979, 3975)",15,12630,12630,0,0
11142,classifier.3,"(290, 2975)",4,12630,12630,0,0
11143,classifier.3,"(2768, 823)",13,12630,12630,0,0
11144,classifier.3,"(1813, 1028)",1,12630,12630,0,0
11145,classifier.3,"(3242, 3630)",12,12630,12630,0,0
11146,classifier.3,"(451, 1227)",18,12630,12630,0,0
11147,classifier.3,"(0, 3913)",19,12630,12630,0,0
11148,classifier.3,"(764, 1650)",21,12630,12630,0,0
11149,classifier.3,"(3437, 3398)",21,12630,12621,9,0
11150,classifier.3,"(1956, 1937)",3,12630,12630,0,0
11151,classifier.3,"(1821, 3144)",14,12630,12630,0,0
11152,classifier.3,"(2964, 3936)",17,12630,12630,0,0
11153,classifier.3,"(1643, 1812)",6,12630,12627,3,0
11154,classifier.3,"(2622, 159)",0,12630,12630,0,0
11155,classifier.3,"(226, 2444)",6,12630,12630,0,0
11156,classifier.3,"(3210, 1160)",24,12630,11807,823,0
11157,classifier.3,"(3998, 2953)",2,12630,12630,0,0
11158,classifier.3,"(757, 2540)",27,12630,12630,0,0
11159,classifier.3,"(1975, 993)",17,12630,12630,0,0
11160,classifier.3,"(3205, 2971)",0,12630,12630,0,0
11161,classifier.3,"(145, 1844)",16,12630,12630,0,0
11162,classifier.3,"(3032, 2955)",18,12630,12630,0,0
11163,classifier.3,"(3182, 2355)",10,12630,12535,95,0
11164,classifier.3,"(480, 800)",6,12630,12527,103,0
