Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
0,conv1,"(14, 0, 2, 1)",15,12630,0,3072,0
1,conv1,"(28, 0, 2, 0)",5,12630,0,3072,0
2,conv1,"(54, 0, 0, 0)",13,12630,0,3072,0
3,conv1,"(29, 2, 2, 0)",12,12630,0,3072,0
4,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(107, 28, 0, 0)",0,12630,3072,0,0
5,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(40, 54, 0, 0)",9,12630,3072,0,0
6,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(55, 43, 0, 0)",24,12630,579,2493,0
7,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(24, 45, 0, 0)",2,12630,3072,0,0
8,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(117, 15, 0, 0)",18,12630,181,2891,0
9,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(92, 24, 0, 0)",14,12630,6,3066,0
10,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(74, 10, 0, 0)",24,12630,14,3058,0
11,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(71, 58, 0, 0)",23,12630,30,3042,0
12,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(90, 26, 0, 0)",10,12630,3071,1,0
13,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(62, 20, 0, 0)",17,12630,449,2623,0
14,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(56, 41, 0, 0)",2,12630,3071,1,0
15,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(80, 51, 0, 0)",13,12630,13,3059,0
16,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(80, 27, 0, 0)",29,12630,8,3064,0
17,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(36, 33, 0, 0)",16,12630,6,3066,0
18,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(109, 51, 0, 0)",8,12630,3071,1,0
19,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(126, 11, 0, 0)",9,12630,3071,1,0
20,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(40, 54, 0, 0)",24,12630,0,3072,0
21,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(119, 32, 0, 0)",17,12630,313,2759,0
22,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(87, 14, 0, 0)",10,12630,3071,1,0
23,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.2,"(116, 0, 0, 0)",6,12630,3072,0,0
24,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(19, 50, 0, 1)",10,12630,411,2661,0
25,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 82, 1, 0)",7,12630,1756,1316,0
26,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(23, 78, 0, 0)",15,12630,63,3009,0
27,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(5, 21, 2, 1)",4,12630,2933,139,0
28,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 32, 2, 1)",10,12630,55,3017,0
29,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 108, 0, 2)",12,12630,33,3039,0
30,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(19, 102, 2, 2)",23,12630,0,3072,0
31,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(28, 115, 0, 0)",14,12630,65,3007,0
32,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(4, 86, 0, 2)",14,12630,23,3049,0
33,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(14, 1, 0, 2)",3,12630,2827,245,0
34,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(14, 17, 0, 1)",4,12630,2893,179,0
35,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 71, 2, 1)",13,12630,244,2828,0
36,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 121, 0, 1)",26,12630,0,3072,0
37,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(12, 24, 0, 2)",27,12630,0,3072,0
38,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(22, 108, 1, 1)",3,12630,3011,61,0
39,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 15, 1, 2)",21,12630,8,3064,0
40,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 63, 0, 0)",28,12630,33,3039,0
41,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 108, 0, 1)",29,12630,0,3072,0
42,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 19, 1, 2)",6,12630,1417,1655,0
43,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 3, 0, 0)",10,12630,87,2985,0
44,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(26, 124, 1, 0)",25,12630,0,3072,0
45,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 42, 1, 0)",24,12630,0,3072,0
46,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 116, 1, 1)",31,12630,0,3072,0
47,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(9, 48, 1, 0)",3,12630,2424,648,0
48,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 80, 0, 0)",30,12630,0,68,3004
49,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(10, 14, 2, 0)",11,12630,1093,1979,0
50,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(4, 17, 2, 0)",25,12630,0,3072,0
51,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(7, 63, 2, 2)",2,12630,2819,253,0
52,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(5, 107, 2, 2)",20,12630,0,3072,0
53,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 52, 2, 2)",20,12630,2,3070,0
54,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 67, 1, 0)",19,12630,0,3072,0
55,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(29, 80, 0, 0)",29,12630,0,3072,0
56,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 18, 2, 0)",16,12630,1,3071,0
57,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 89, 0, 0)",23,12630,61,3011,0
58,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(18, 40, 1, 2)",19,12630,0,3072,0
59,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 76, 2, 0)",8,12630,1700,1372,0
60,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 29, 0, 2)",9,12630,2147,925,0
61,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(17, 72, 2, 0)",21,12630,0,3072,0
62,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(13, 67, 2, 1)",16,12630,0,3072,0
63,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 23, 2, 1)",17,12630,0,3072,0
64,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(2, 0, 1, 0)",16,12630,44,3028,0
65,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(10, 113, 2, 2)",27,12630,0,3072,0
66,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 28, 0, 2)",9,12630,2404,668,0
67,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(2, 94, 2, 2)",9,12630,47,3025,0
68,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(27, 32, 0, 1)",23,12630,0,3072,0
69,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(2, 91, 0, 2)",15,12630,3,3069,0
70,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 90, 2, 1)",9,12630,436,2636,0
71,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 41, 0, 1)",1,12630,3067,5,0
72,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(11, 85, 1, 2)",15,12630,4,3068,0
73,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(17, 40, 2, 0)",24,12630,0,3072,0
74,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(2, 120, 0, 0)",29,12630,0,3072,0
75,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(22, 78, 0, 0)",1,12630,3039,33,0
76,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(12, 102, 1, 1)",4,12630,2652,420,0
77,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(17, 89, 2, 2)",25,12630,53,3019,0
78,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(21, 7, 0, 1)",11,12630,121,2951,0
79,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 9, 0, 2)",27,12630,0,3072,0
80,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(22, 80, 1, 2)",7,12630,631,2441,0
81,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(24, 48, 1, 0)",27,12630,0,3072,0
82,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 50, 1, 1)",4,12630,3066,6,0
83,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(21, 80, 2, 0)",19,12630,0,3072,0
84,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(19, 104, 1, 1)",18,12630,6,3066,0
85,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 49, 1, 2)",24,12630,54,3018,0
86,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(11, 77, 1, 2)",0,12630,3046,26,0
87,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(19, 73, 0, 1)",20,12630,0,3072,0
88,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(29, 113, 1, 2)",13,12630,6,3066,0
89,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(30, 43, 2, 0)",18,12630,4,3068,0
90,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(21, 23, 0, 2)",19,12630,1,3071,0
91,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(14, 50, 0, 0)",2,12630,2832,240,0
92,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 121, 2, 0)",29,12630,0,3072,0
93,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(26, 49, 2, 2)",24,12630,58,3014,0
94,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(31, 102, 0, 0)",0,12630,3032,40,0
95,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(6, 108, 0, 0)",29,12630,1,3071,0
96,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(3, 63, 0, 1)",8,12630,2044,1028,0
97,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(29, 81, 1, 2)",27,12630,0,3072,0
98,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(28, 40, 2, 1)",28,12630,0,3072,0
99,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(16, 63, 2, 1)",31,12630,34,3038,0
100,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 70, 1, 0)",18,12630,6,3066,0
101,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(15, 69, 1, 1)",5,12630,2475,597,0
102,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 38, 0, 1)",9,12630,2,3070,0
103,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(13, 16, 1, 1)",21,12630,0,3072,0
104,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(29, 106, 0, 0)",26,12630,0,3072,0
105,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(24, 5, 2, 1)",30,12630,0,49,3023
106,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(0, 90, 1, 1)",26,12630,0,3072,0
107,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(14, 124, 0, 1)",27,12630,0,3072,0
108,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(31, 7, 1, 1)",25,12630,0,3072,0
109,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(10, 119, 0, 2)",1,12630,2931,141,0
110,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(25, 6, 0, 2)",27,12630,7,3065,0
111,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(8, 118, 0, 0)",16,12630,46,3026,0
112,features.dense_block_layer_0.bottle_neck_layer_0.bottle_neck.5,"(24, 83, 0, 1)",20,12630,0,3072,0
113,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(86, 48, 0, 0)",16,12630,1295,1777,0
114,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(20, 60, 0, 0)",22,12630,28,3044,0
115,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(57, 83, 0, 0)",1,12630,3071,1,0
116,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(63, 25, 0, 0)",15,12630,0,3072,0
117,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(32, 60, 0, 0)",29,12630,57,3015,0
118,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(65, 47, 0, 0)",10,12630,3071,1,0
119,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(79, 13, 0, 0)",24,12630,0,3072,0
120,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(101, 91, 0, 0)",15,12630,0,3072,0
121,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(26, 89, 0, 0)",2,12630,3071,1,0
122,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(88, 68, 0, 0)",4,12630,3071,1,0
123,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(87, 1, 0, 0)",6,12630,3071,1,0
124,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(110, 46, 0, 0)",27,12630,0,3072,0
125,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(45, 93, 0, 0)",29,12630,0,3072,0
126,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(111, 93, 0, 0)",15,12630,0,3072,0
127,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(22, 35, 0, 0)",29,12630,76,2995,1
128,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(97, 43, 0, 0)",20,12630,284,2788,0
129,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(46, 62, 0, 0)",16,12630,48,3024,0
130,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(87, 35, 0, 0)",12,12630,7,3065,0
131,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(21, 30, 0, 0)",15,12630,0,3072,0
132,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(121, 82, 0, 0)",1,12630,3071,1,0
133,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(23, 37, 0, 0)",15,12630,0,3072,0
134,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(78, 84, 0, 0)",22,12630,0,3072,0
135,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(108, 95, 0, 0)",29,12630,0,3072,0
136,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(69, 39, 0, 0)",7,12630,3071,1,0
137,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(49, 40, 0, 0)",12,12630,0,3072,0
138,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(55, 94, 0, 0)",18,12630,10,3062,0
139,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(25, 24, 0, 0)",23,12630,2,3070,0
140,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(45, 38, 0, 0)",17,12630,6,3066,0
141,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(11, 6, 0, 0)",31,12630,7,3065,0
142,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.2,"(26, 1, 0, 0)",30,12630,62,3009,1
143,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(28, 87, 0, 0)",16,12630,1,3071,0
144,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(30, 29, 0, 1)",31,12630,59,3012,1
145,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(4, 13, 0, 0)",19,12630,7,3065,0
146,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(5, 63, 0, 2)",26,12630,0,3072,0
147,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(14, 97, 1, 1)",19,12630,2,3070,0
148,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(27, 78, 2, 2)",3,12630,2721,351,0
149,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(6, 53, 2, 0)",16,12630,0,3072,0
150,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(5, 40, 0, 0)",4,12630,2571,501,0
151,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(10, 0, 1, 1)",30,12630,0,50,3022
152,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(18, 8, 0, 1)",18,12630,0,3072,0
153,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 18, 2, 0)",16,12630,172,2900,0
154,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(12, 108, 0, 2)",14,12630,2,3070,0
155,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 68, 0, 0)",3,12630,2927,145,0
156,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(10, 78, 2, 2)",18,12630,0,3072,0
157,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(28, 31, 1, 2)",19,12630,12,3060,0
158,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(25, 69, 2, 2)",31,12630,0,3072,0
159,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(28, 20, 2, 0)",27,12630,2,3070,0
160,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(20, 64, 0, 0)",14,12630,165,2907,0
161,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(1, 68, 2, 0)",11,12630,58,3014,0
162,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(30, 113, 1, 0)",27,12630,0,3072,0
163,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(31, 23, 1, 1)",26,12630,0,3072,0
164,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 82, 2, 0)",10,12630,584,2488,0
165,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 105, 2, 1)",18,12630,0,3072,0
166,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(25, 9, 1, 0)",20,12630,0,3072,0
167,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(16, 82, 0, 1)",0,12630,3037,35,0
168,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 105, 0, 0)",23,12630,0,3072,0
169,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(31, 113, 0, 0)",17,12630,0,3072,0
170,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(8, 73, 1, 2)",31,12630,0,3072,0
171,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(7, 7, 2, 2)",15,12630,1,3071,0
172,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(10, 79, 2, 0)",26,12630,0,3072,0
173,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(5, 57, 0, 1)",7,12630,2537,535,0
174,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 127, 2, 1)",17,12630,0,3072,0
175,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(26, 123, 1, 0)",29,12630,0,3072,0
176,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 98, 0, 2)",8,12630,1393,1679,0
177,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(4, 70, 1, 1)",17,12630,21,3051,0
178,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(0, 72, 2, 1)",31,12630,0,3072,0
179,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 114, 2, 1)",22,12630,0,3072,0
180,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 96, 1, 1)",12,12630,10,3062,0
181,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(15, 98, 0, 1)",2,12630,3062,10,0
182,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(20, 121, 2, 1)",24,12630,0,3072,0
183,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 126, 0, 0)",21,12630,0,3072,0
184,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(6, 112, 0, 2)",29,12630,62,3010,0
185,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(0, 36, 1, 2)",9,12630,328,2744,0
186,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(4, 120, 1, 1)",25,12630,1,3071,0
187,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(5, 84, 2, 2)",24,12630,0,3072,0
188,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(20, 124, 2, 0)",4,12630,3053,19,0
189,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(15, 73, 0, 2)",5,12630,2216,856,0
190,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(27, 25, 2, 2)",6,12630,2663,409,0
191,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(28, 42, 2, 1)",1,12630,3071,1,0
192,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(2, 83, 0, 1)",22,12630,0,3072,0
193,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(23, 110, 0, 0)",26,12630,0,3072,0
194,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(11, 43, 0, 0)",24,12630,0,3072,0
195,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(15, 127, 2, 0)",14,12630,0,3072,0
196,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 65, 1, 1)",0,12630,3053,19,0
197,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 73, 2, 2)",10,12630,41,3031,0
198,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(4, 113, 1, 2)",19,12630,0,3072,0
199,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(27, 64, 1, 1)",12,12630,1370,1702,0
200,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(24, 123, 0, 0)",24,12630,0,3072,0
201,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(22, 75, 2, 1)",1,12630,3034,38,0
202,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(25, 70, 0, 2)",3,12630,2897,175,0
203,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(31, 73, 0, 2)",22,12630,0,3072,0
204,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(14, 48, 2, 1)",8,12630,368,2704,0
205,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(6, 10, 1, 1)",2,12630,2821,251,0
206,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(23, 33, 0, 1)",20,12630,4,3068,0
207,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(26, 44, 0, 0)",23,12630,10,3062,0
208,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(17, 42, 1, 1)",18,12630,0,3072,0
209,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 29, 1, 0)",9,12630,1998,1074,0
210,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(14, 101, 2, 1)",5,12630,2721,351,0
211,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(25, 3, 1, 2)",7,12630,2009,1063,0
212,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 94, 2, 2)",16,12630,0,3072,0
213,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(24, 95, 0, 2)",14,12630,1,3071,0
214,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(30, 6, 2, 2)",20,12630,29,3043,0
215,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(14, 16, 2, 1)",19,12630,0,3072,0
216,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(26, 29, 0, 0)",2,12630,2985,87,0
217,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(19, 126, 0, 0)",15,12630,0,3072,0
218,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(8, 99, 1, 1)",26,12630,0,3072,0
219,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 106, 2, 0)",31,12630,0,3072,0
220,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(26, 71, 0, 2)",23,12630,0,3072,0
221,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(13, 113, 1, 0)",23,12630,0,3072,0
222,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(6, 94, 2, 2)",22,12630,0,3072,0
223,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(3, 101, 1, 0)",7,12630,1665,1407,0
224,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(29, 23, 2, 0)",1,12630,3068,4,0
225,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(3, 85, 0, 0)",13,12630,0,3072,0
226,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(4, 53, 2, 0)",14,12630,0,3072,0
227,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(21, 37, 2, 0)",17,12630,83,2989,0
228,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(9, 33, 2, 1)",11,12630,57,3015,0
229,features.dense_block_layer_0.bottle_neck_layer_1.bottle_neck.5,"(7, 6, 0, 0)",22,12630,21,3051,0
