Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
72,layer1.0.conv1,"(1, 11, 0, 2)",15,10000,0,9999,1
73,layer1.0.conv1,"(3, 11, 2, 1)",9,10000,1978,8022,0
74,layer1.0.conv1,"(7, 5, 0, 1)",1,10000,2053,7947,0
75,layer1.0.conv1,"(5, 10, 1, 2)",15,10000,0,9999,1
76,layer1.0.conv1,"(8, 5, 2, 0)",24,10000,91,9872,37
77,layer1.0.conv1,"(1, 15, 0, 0)",29,10000,0,9989,11
78,layer1.0.conv1,"(11, 9, 0, 0)",1,10000,5756,4244,0
79,layer1.0.conv1,"(6, 12, 1, 1)",4,10000,10000,0,0
80,layer1.0.conv1,"(8, 11, 2, 2)",25,10000,0,9979,21
81,layer1.0.conv1,"(10, 0, 0, 1)",11,10000,214,9785,1
82,layer1.0.conv1,"(8, 1, 0, 2)",27,10000,0,9922,78
83,layer1.0.conv1,"(11, 10, 1, 2)",7,10000,0,10000,0
84,layer1.0.conv1,"(12, 6, 1, 0)",27,10000,0,9993,7
85,layer1.0.conv1,"(0, 6, 1, 1)",4,10000,1,9998,1
86,layer1.0.conv1,"(10, 10, 2, 0)",19,10000,124,9876,0
87,layer1.0.conv1,"(9, 13, 1, 1)",18,10000,37,9963,0
88,layer1.0.conv1,"(4, 6, 1, 2)",24,10000,0,9998,2
89,layer1.0.conv1,"(5, 9, 1, 2)",0,10000,1824,8175,1
90,layer1.0.conv1,"(9, 9, 0, 1)",20,10000,98,9901,1
91,layer1.0.conv1,"(14, 14, 1, 2)",13,10000,0,10000,0
92,layer1.0.conv1,"(15, 5, 2, 0)",18,10000,82,9917,1
93,layer1.0.conv1,"(10, 2, 0, 2)",19,10000,10000,0,0
94,layer1.0.conv1,"(7, 6, 0, 0)",2,10000,3,9997,0
95,layer1.0.conv1,"(7, 15, 2, 0)",29,10000,0,9987,13
96,layer1.0.conv1,"(13, 6, 2, 2)",24,10000,1,9997,2
97,layer1.0.conv1,"(15, 12, 0, 0)",0,10000,10000,0,0
98,layer1.0.conv1,"(3, 13, 0, 0)",29,10000,393,9596,11
99,layer1.0.conv2,"(1, 7, 0, 1)",8,10000,1,9999,0
100,layer1.0.conv2,"(14, 10, 1, 2)",27,10000,164,9834,2
101,layer1.0.conv2,"(14, 5, 2, 1)",28,10000,0,9978,22
102,layer1.0.conv2,"(8, 7, 2, 1)",31,10000,0,9967,33
103,layer1.0.conv2,"(7, 8, 1, 0)",18,10000,0,10000,0
104,layer1.0.conv2,"(7, 8, 1, 1)",5,10000,1,9999,0
105,layer1.0.conv2,"(4, 4, 0, 1)",9,10000,2,9997,1
106,layer1.0.conv2,"(6, 2, 1, 1)",21,10000,0,9998,2
107,layer1.0.conv2,"(14, 13, 0, 0)",26,10000,3,9996,1
108,layer1.0.conv2,"(12, 0, 2, 1)",30,10000,0,1010,8990
109,layer1.0.conv2,"(0, 11, 1, 1)",26,10000,0,9990,10
110,layer1.0.conv2,"(7, 15, 0, 1)",27,10000,0,9999,1
111,layer1.0.conv2,"(15, 0, 1, 1)",25,10000,0,9966,34
112,layer1.0.conv2,"(5, 14, 0, 2)",1,10000,25,9975,0
113,layer1.0.conv2,"(12, 0, 0, 2)",27,10000,0,9994,6
114,layer1.0.conv2,"(4, 14, 0, 0)",16,10000,0,9999,1
115,layer1.0.conv2,"(12, 10, 0, 1)",20,10000,155,9844,1
116,layer1.0.conv2,"(10, 12, 1, 1)",16,10000,0,10000,0
117,layer1.0.conv2,"(2, 15, 0, 2)",3,10000,1,9999,0
118,layer1.0.conv2,"(11, 7, 2, 0)",2,10000,6,9994,0
119,layer1.0.conv2,"(0, 7, 0, 0)",9,10000,0,9999,1
120,layer1.0.conv2,"(7, 4, 1, 2)",7,10000,0,9999,1
121,layer1.0.conv2,"(6, 14, 2, 1)",23,10000,0,9998,2
122,layer1.0.conv2,"(5, 3, 0, 1)",6,10000,2710,7290,0
123,layer1.0.conv2,"(0, 9, 2, 2)",24,10000,41,9909,50
124,layer1.0.conv2,"(12, 6, 0, 2)",15,10000,12,9988,0
125,layer1.0.conv2,"(3, 9, 2, 2)",7,10000,62,9937,1
126,layer1.0.conv2,"(1, 11, 2, 1)",23,10000,0,9980,20
127,layer1.0.conv2,"(2, 10, 0, 1)",31,10000,123,9875,2
128,layer1.0.conv2,"(3, 13, 1, 2)",29,10000,0,9998,2
129,layer1.0.conv2,"(4, 13, 0, 2)",17,10000,3,9996,1
130,layer1.0.conv2,"(15, 14, 1, 2)",17,10000,0,9999,1
131,layer1.0.conv2,"(10, 7, 0, 1)",28,10000,0,9990,10
132,layer1.0.conv2,"(7, 14, 2, 2)",24,10000,0,9992,8
133,layer1.0.conv2,"(10, 0, 1, 1)",11,10000,0,9999,1
134,layer1.0.conv2,"(15, 6, 1, 1)",21,10000,11,9989,0
135,layer1.0.conv2,"(8, 8, 2, 0)",12,10000,0,10000,0
136,layer1.0.conv2,"(2, 7, 2, 1)",31,10000,0,9992,8
137,layer1.0.conv2,"(7, 15, 2, 2)",31,10000,0,9952,48
138,layer1.0.conv2,"(14, 0, 0, 1)",14,10000,0,10000,0
139,layer1.0.conv2,"(12, 7, 1, 2)",23,10000,0,9995,5
140,layer1.0.conv2,"(15, 11, 1, 2)",21,10000,0,9996,4
141,layer1.0.conv2,"(11, 14, 1, 1)",16,10000,0,10000,0
142,layer1.0.conv2,"(7, 3, 2, 0)",20,10000,897,9102,1
143,layer1.0.conv2,"(3, 5, 0, 0)",30,10000,0,9850,150
144,layer1.0.conv2,"(8, 9, 0, 0)",18,10000,41,9958,1
145,layer1.0.conv2,"(7, 11, 0, 1)",0,10000,1868,8132,0
146,layer1.0.conv2,"(4, 8, 0, 0)",18,10000,0,9999,1
147,layer1.0.conv2,"(4, 15, 0, 0)",18,10000,0,9998,2
148,layer1.0.conv2,"(15, 15, 1, 1)",11,10000,0,10000,0
149,layer1.0.conv2,"(1, 8, 1, 0)",4,10000,3,9996,1
150,layer1.0.conv2,"(12, 15, 0, 2)",3,10000,3,9996,1
151,layer1.0.conv2,"(4, 4, 2, 1)",5,10000,7,9993,0
152,layer1.0.conv2,"(7, 3, 2, 1)",14,10000,830,9170,0
153,layer1.0.conv2,"(12, 14, 1, 1)",27,10000,0,9966,34
154,layer1.0.conv2,"(9, 1, 2, 2)",6,10000,2,9997,1
155,layer1.0.conv2,"(6, 6, 1, 2)",5,10000,31,9968,1
156,layer1.0.conv2,"(5, 7, 0, 2)",4,10000,2,9997,1
157,layer1.0.conv2,"(5, 0, 1, 1)",30,10000,0,9708,292
158,layer1.0.conv2,"(9, 1, 0, 1)",18,10000,0,9999,1
159,layer1.0.conv2,"(14, 2, 2, 0)",16,10000,0,9999,1
160,layer1.0.conv2,"(6, 13, 0, 2)",14,10000,5,9995,0
161,layer1.0.conv2,"(4, 8, 0, 0)",3,10000,2,9997,1
162,layer1.0.conv2,"(5, 9, 2, 2)",18,10000,38,9962,0
163,layer1.0.conv2,"(14, 3, 1, 2)",19,10000,794,9205,1
164,layer1.0.conv2,"(12, 8, 2, 2)",31,10000,0,9993,7
165,layer1.0.conv2,"(14, 2, 2, 0)",27,10000,0,9983,17
166,layer1.0.conv2,"(10, 8, 0, 0)",14,10000,0,10000,0
167,layer1.0.conv2,"(0, 8, 2, 0)",11,10000,0,9998,2
168,layer1.0.conv2,"(15, 14, 1, 0)",27,10000,0,9995,5
169,layer1.0.conv2,"(15, 2, 1, 1)",26,10000,0,9891,109
170,layer1.0.conv2,"(10, 10, 2, 0)",10,10000,334,9666,0
171,layer1.0.conv2,"(10, 13, 2, 1)",18,10000,0,10000,0
172,layer1.0.conv2,"(12, 1, 1, 0)",20,10000,0,10000,0
173,layer1.0.conv2,"(8, 10, 0, 1)",0,10000,4042,5958,0
174,layer1.0.conv2,"(14, 13, 0, 0)",23,10000,2,9998,0
175,layer1.0.conv2,"(15, 14, 0, 0)",17,10000,0,10000,0
176,layer1.0.conv2,"(4, 9, 1, 2)",31,10000,35,9958,7
177,layer1.0.conv2,"(3, 0, 2, 2)",15,10000,0,10000,0
178,layer1.0.conv2,"(5, 9, 2, 0)",26,10000,40,9956,4
179,layer1.0.conv2,"(2, 7, 0, 1)",7,10000,2,9997,1
180,layer1.0.conv2,"(4, 15, 2, 1)",17,10000,0,10000,0
181,layer1.0.conv2,"(13, 15, 1, 0)",29,10000,0,9921,79
182,layer1.1.conv1,"(4, 12, 0, 2)",8,10000,2,9998,0
183,layer1.1.conv1,"(2, 8, 1, 1)",17,10000,0,9999,1
184,layer1.1.conv1,"(0, 9, 2, 1)",31,10000,0,9988,12
185,layer1.1.conv1,"(4, 14, 2, 1)",22,10000,0,9998,2
186,layer1.1.conv1,"(10, 12, 1, 1)",12,10000,0,9999,1
187,layer1.1.conv1,"(7, 12, 0, 1)",2,10000,22,9978,0
188,layer1.1.conv1,"(10, 15, 2, 1)",24,10000,0,9996,4
189,layer1.1.conv1,"(4, 15, 0, 0)",21,10000,0,10000,0
190,layer1.1.conv1,"(3, 14, 0, 2)",29,10000,0,9986,14
191,layer1.1.conv1,"(0, 4, 1, 2)",9,10000,0,10000,0
192,layer1.1.conv1,"(2, 15, 1, 1)",25,10000,0,9961,39
193,layer1.1.conv1,"(2, 10, 2, 2)",24,10000,0,9983,17
194,layer1.1.conv1,"(10, 15, 2, 0)",4,10000,1,9999,0
195,layer1.1.conv1,"(7, 9, 0, 2)",5,10000,3,9996,1
196,layer1.1.conv1,"(13, 3, 2, 2)",6,10000,4,9996,0
197,layer1.1.conv1,"(14, 5, 2, 1)",1,10000,32,9967,1
198,layer1.1.conv1,"(1, 10, 0, 1)",22,10000,0,9979,21
199,layer1.1.conv1,"(11, 13, 0, 0)",26,10000,0,9250,750
200,layer1.1.conv1,"(5, 5, 0, 0)",24,10000,0,9981,19
201,layer1.1.conv1,"(7, 15, 2, 0)",14,10000,0,9999,1
202,layer1.1.conv1,"(14, 8, 1, 1)",0,10000,4,9996,0
203,layer1.1.conv1,"(14, 9, 2, 2)",10,10000,0,10000,0
204,layer1.1.conv1,"(2, 14, 1, 2)",19,10000,0,9999,1
205,layer1.1.conv1,"(13, 8, 1, 1)",12,10000,0,9999,1
206,layer1.1.conv1,"(12, 15, 0, 0)",24,10000,26,9929,45
207,layer1.1.conv1,"(11, 9, 2, 1)",1,10000,6793,3207,0
208,layer1.1.conv1,"(12, 8, 0, 2)",3,10000,145,9855,0
209,layer1.1.conv1,"(15, 9, 0, 2)",22,10000,0,9997,3
210,layer1.1.conv1,"(7, 6, 2, 1)",8,10000,31,9969,0
211,layer1.1.conv1,"(3, 1, 1, 1)",2,10000,5,9995,0
212,layer1.1.conv1,"(11, 4, 0, 1)",20,10000,1,9999,0
213,layer1.1.conv1,"(13, 5, 0, 0)",23,10000,0,9994,6
214,layer1.1.conv1,"(8, 5, 1, 1)",18,10000,0,9999,1
215,layer1.1.conv1,"(10, 3, 1, 0)",9,10000,0,9999,1
216,layer1.1.conv1,"(7, 12, 2, 1)",5,10000,5,9995,0
217,layer1.1.conv1,"(12, 0, 1, 2)",7,10000,5,9994,1
218,layer1.1.conv1,"(14, 11, 2, 2)",16,10000,0,9999,1
219,layer1.1.conv1,"(12, 11, 0, 2)",14,10000,30,9969,1
220,layer1.1.conv1,"(15, 0, 2, 2)",20,10000,0,9997,3
221,layer1.1.conv1,"(7, 2, 2, 1)",19,10000,0,10000,0
222,layer1.1.conv1,"(13, 3, 0, 0)",2,10000,1831,8169,0
223,layer1.1.conv1,"(9, 15, 0, 0)",15,10000,0,9999,1
224,layer1.1.conv1,"(4, 12, 1, 1)",26,10000,0,9995,5
225,layer1.1.conv1,"(4, 13, 2, 0)",31,10000,0,9995,5
226,layer1.1.conv1,"(13, 8, 0, 2)",23,10000,0,9993,7
227,layer1.1.conv1,"(6, 14, 1, 0)",23,10000,0,9989,11
228,layer1.1.conv1,"(3, 11, 2, 2)",22,10000,0,9998,2
229,layer1.1.conv1,"(1, 12, 1, 0)",7,10000,0,10000,0
230,layer1.1.conv1,"(14, 2, 2, 0)",1,10000,4633,5367,0
231,layer1.1.conv1,"(1, 10, 0, 0)",13,10000,0,10000,0
232,layer1.1.conv1,"(2, 6, 2, 0)",14,10000,0,9999,1
233,layer1.1.conv1,"(10, 4, 2, 0)",17,10000,0,9999,1
234,layer1.1.conv1,"(4, 4, 2, 1)",11,10000,0,9999,1
235,layer1.1.conv1,"(3, 0, 0, 0)",22,10000,0,9997,3
236,layer1.1.conv1,"(7, 10, 0, 0)",16,10000,0,10000,0
237,layer1.1.conv1,"(1, 4, 2, 1)",7,10000,0,10000,0
238,layer1.1.conv1,"(2, 15, 1, 1)",6,10000,2,9998,0
239,layer1.1.conv1,"(14, 7, 2, 0)",19,10000,0,9999,1
240,layer1.1.conv1,"(14, 0, 0, 1)",25,10000,0,9975,25
241,layer1.1.conv1,"(13, 3, 1, 2)",28,10000,0,10000,0
242,layer1.1.conv1,"(2, 2, 1, 2)",9,10000,15,9985,0
243,layer1.1.conv1,"(2, 4, 1, 2)",20,10000,0,9997,3
244,layer1.1.conv1,"(12, 9, 1, 2)",27,10000,4,9983,13
245,layer1.1.conv1,"(3, 3, 2, 2)",13,10000,0,10000,0
246,layer1.1.conv1,"(13, 14, 0, 1)",21,10000,0,9995,5
247,layer1.1.conv1,"(14, 12, 1, 2)",6,10000,8,9991,1
248,layer1.1.conv1,"(10, 13, 1, 2)",16,10000,0,9999,1
249,layer1.1.conv1,"(11, 4, 2, 1)",4,10000,362,9638,0
250,layer1.1.conv1,"(2, 2, 0, 1)",6,10000,4,9996,0
251,layer1.1.conv1,"(11, 4, 2, 0)",21,10000,7,9992,1
252,layer1.1.conv1,"(3, 13, 1, 2)",27,10000,0,9967,33
253,layer1.1.conv1,"(1, 9, 2, 1)",22,10000,0,10000,0
254,layer1.1.conv1,"(3, 6, 0, 2)",30,10000,0,1002,8998
255,layer1.1.conv1,"(7, 3, 1, 2)",23,10000,0,9999,1
256,layer1.1.conv1,"(3, 8, 2, 0)",27,10000,0,9992,8
257,layer1.1.conv1,"(0, 8, 0, 0)",17,10000,0,10000,0
258,layer1.1.conv1,"(9, 10, 1, 0)",11,10000,0,9999,1
259,layer1.1.conv1,"(4, 12, 0, 0)",1,10000,1709,8291,0
260,layer1.1.conv1,"(2, 6, 1, 1)",29,10000,0,9988,12
261,layer1.1.conv1,"(10, 5, 1, 1)",20,10000,0,9998,2
262,layer1.1.conv1,"(2, 1, 0, 0)",3,10000,8,9992,0
263,layer1.1.conv1,"(2, 8, 1, 2)",27,10000,0,9987,13
264,layer1.1.conv1,"(15, 14, 1, 1)",13,10000,0,9999,1
265,layer1.1.conv2,"(3, 11, 1, 0)",18,10000,0,10000,0
266,layer1.1.conv2,"(15, 9, 0, 0)",25,10000,0,9958,42
267,layer1.1.conv2,"(1, 0, 0, 1)",13,10000,0,10000,0
268,layer1.1.conv2,"(4, 8, 1, 1)",7,10000,0,10000,0
269,layer1.1.conv2,"(0, 15, 2, 1)",11,10000,0,9999,1
270,layer1.1.conv2,"(4, 12, 2, 2)",14,10000,41,9959,0
271,layer1.1.conv2,"(11, 2, 1, 2)",2,10000,338,9662,0
272,layer1.1.conv2,"(13, 0, 1, 0)",20,10000,0,10000,0
273,layer1.1.conv2,"(13, 12, 2, 2)",26,10000,15,9983,2
274,layer1.1.conv2,"(9, 3, 1, 0)",20,10000,0,9999,1
275,layer1.1.conv2,"(5, 14, 2, 1)",5,10000,4,9996,0
276,layer1.1.conv2,"(13, 3, 0, 1)",25,10000,0,9950,50
277,layer1.1.conv2,"(2, 12, 1, 2)",21,10000,11,9988,1
278,layer1.1.conv2,"(7, 10, 0, 0)",7,10000,1,9999,0
279,layer1.1.conv2,"(6, 11, 1, 2)",9,10000,2,9998,0
280,layer1.1.conv2,"(7, 3, 0, 1)",12,10000,0,10000,0
281,layer1.1.conv2,"(5, 4, 2, 0)",11,10000,0,10000,0
282,layer1.1.conv2,"(15, 14, 2, 2)",28,10000,0,9999,1
283,layer1.1.conv2,"(10, 10, 0, 1)",4,10000,2,9998,0
284,layer1.1.conv2,"(15, 14, 2, 1)",17,10000,0,10000,0
285,layer1.1.conv2,"(1, 11, 2, 0)",19,10000,1,9998,1
286,layer1.1.conv2,"(14, 14, 0, 0)",23,10000,0,9999,1
287,layer1.1.conv2,"(9, 2, 2, 0)",24,10000,0,9995,5
288,layer1.1.conv2,"(14, 1, 1, 2)",12,10000,0,9999,1
289,layer1.1.conv2,"(10, 15, 2, 0)",3,10000,6,9994,0
290,layer1.1.conv2,"(14, 3, 1, 2)",5,10000,25,9974,1
291,layer1.1.conv2,"(5, 1, 0, 2)",28,10000,0,9986,14
292,layer1.1.conv2,"(14, 5, 1, 1)",18,10000,0,9998,2
293,layer1.1.conv2,"(12, 13, 1, 2)",3,10000,93,9907,0
294,layer1.1.conv2,"(10, 2, 1, 0)",24,10000,0,9997,3
295,layer1.1.conv2,"(9, 8, 2, 2)",9,10000,0,9999,1
296,layer1.1.conv2,"(10, 2, 2, 2)",9,10000,0,9999,1
297,layer1.1.conv2,"(11, 9, 2, 2)",25,10000,0,9931,69
298,layer1.1.conv2,"(4, 2, 1, 2)",24,10000,0,9996,4
299,layer1.1.conv2,"(10, 4, 2, 2)",5,10000,4,9996,0
300,layer1.1.conv2,"(13, 11, 0, 1)",19,10000,5,9994,1
301,layer1.1.conv2,"(5, 6, 1, 1)",12,10000,0,10000,0
302,layer1.1.conv2,"(7, 4, 0, 0)",18,10000,0,10000,0
303,layer1.1.conv2,"(3, 1, 2, 1)",8,10000,0,10000,0
304,layer1.1.conv2,"(12, 4, 0, 0)",10,10000,0,9999,1
305,layer1.1.conv2,"(14, 1, 1, 1)",15,10000,0,10000,0
306,layer1.1.conv2,"(14, 9, 2, 1)",14,10000,0,9999,1
307,layer1.1.conv2,"(7, 9, 1, 0)",23,10000,0,9995,5
308,layer1.1.conv2,"(14, 14, 1, 1)",26,10000,0,9999,1
309,layer1.1.conv2,"(5, 6, 2, 0)",16,10000,0,9999,1
310,layer1.1.conv2,"(1, 15, 1, 2)",6,10000,3,9997,0
311,layer1.1.conv2,"(3, 9, 0, 0)",17,10000,0,9999,1
312,layer1.1.conv2,"(14, 4, 1, 0)",14,10000,0,10000,0
313,layer1.1.conv2,"(14, 11, 0, 1)",3,10000,96,9904,0
314,layer1.1.conv2,"(12, 11, 0, 1)",5,10000,25,9975,0
315,layer1.1.conv2,"(11, 7, 0, 1)",6,10000,2,9998,0
316,layer1.1.conv2,"(10, 4, 0, 0)",18,10000,0,10000,0
317,layer1.1.conv2,"(15, 4, 2, 1)",28,10000,0,9999,1
318,layer1.1.conv2,"(0, 2, 0, 1)",13,10000,0,9999,1
319,layer1.1.conv2,"(4, 13, 0, 1)",15,10000,0,10000,0
320,layer1.1.conv2,"(9, 3, 0, 0)",26,10000,0,9999,1
321,layer1.1.conv2,"(14, 2, 0, 1)",1,10000,520,9480,0
322,layer1.1.conv2,"(7, 4, 1, 1)",0,10000,7468,2532,0
323,layer1.1.conv2,"(11, 7, 2, 1)",11,10000,0,9999,1
324,layer1.1.conv2,"(2, 11, 0, 2)",1,10000,3971,6029,0
325,layer1.1.conv2,"(12, 15, 0, 2)",24,10000,0,9954,46
326,layer1.1.conv2,"(11, 8, 2, 0)",22,10000,0,9999,1
327,layer1.1.conv2,"(2, 11, 0, 2)",6,10000,57,9943,0
328,layer1.1.conv2,"(10, 4, 0, 1)",21,10000,0,10000,0
329,layer1.1.conv2,"(5, 14, 2, 1)",11,10000,0,9999,1
330,layer1.1.conv2,"(4, 2, 2, 1)",2,10000,30,9970,0
331,layer1.1.conv2,"(9, 6, 0, 0)",2,10000,177,9823,0
332,layer1.1.conv2,"(10, 9, 2, 1)",30,10000,0,1025,8975
333,layer1.1.conv2,"(8, 1, 2, 0)",18,10000,0,10000,0
334,layer1.1.conv2,"(11, 1, 2, 1)",17,10000,0,9999,1
335,layer1.1.conv2,"(3, 11, 1, 1)",28,10000,0,9983,17
336,layer1.1.conv2,"(12, 10, 0, 1)",31,10000,0,9989,11
337,layer1.1.conv2,"(11, 8, 0, 2)",27,10000,0,9994,6
338,layer1.1.conv2,"(2, 13, 2, 0)",18,10000,0,9999,1
339,layer1.1.conv2,"(10, 3, 0, 1)",18,10000,0,9999,1
340,layer1.1.conv2,"(9, 14, 2, 2)",27,10000,0,9996,4
341,layer1.1.conv2,"(5, 14, 1, 1)",2,10000,9,9990,1
342,layer1.1.conv2,"(11, 13, 1, 2)",3,10000,69,9931,0
343,layer1.1.conv2,"(2, 12, 1, 2)",10,10000,17,9982,1
344,layer1.1.conv2,"(0, 4, 2, 2)",28,10000,0,9998,2
345,layer1.1.conv2,"(1, 4, 0, 0)",23,10000,0,9991,9
346,layer1.1.conv2,"(11, 12, 2, 0)",9,10000,29,9970,1
347,layer1.1.conv2,"(14, 11, 1, 1)",4,10000,30,9970,0
348,layer1.2.conv1,"(4, 11, 1, 1)",17,10000,0,9999,1
349,layer1.2.conv1,"(7, 3, 0, 2)",11,10000,0,10000,0
350,layer1.2.conv1,"(15, 12, 2, 0)",16,10000,0,9999,1
351,layer1.2.conv1,"(8, 14, 0, 2)",18,10000,0,9999,1
352,layer1.2.conv1,"(15, 6, 0, 0)",4,10000,202,9798,0
353,layer1.2.conv1,"(14, 5, 2, 1)",5,10000,3,9997,0
354,layer1.2.conv1,"(10, 11, 2, 0)",18,10000,0,10000,0
355,layer1.2.conv1,"(9, 5, 2, 2)",11,10000,0,9999,1
356,layer1.2.conv1,"(11, 7, 0, 0)",8,10000,2,9997,1
357,layer1.2.conv1,"(7, 15, 0, 1)",23,10000,0,9998,2
358,layer1.2.conv1,"(14, 4, 2, 0)",4,10000,4,9996,0
359,layer1.2.conv1,"(9, 12, 2, 2)",30,10000,0,1010,8990
360,layer1.2.conv1,"(13, 13, 2, 0)",8,10000,0,9999,1
361,layer1.2.conv1,"(10, 2, 1, 1)",22,10000,0,9995,5
362,layer1.2.conv1,"(4, 5, 0, 1)",3,10000,8,9992,0
363,layer1.2.conv1,"(3, 4, 1, 0)",10,10000,0,9999,1
364,layer1.2.conv1,"(10, 7, 1, 2)",18,10000,0,9999,1
365,layer1.2.conv1,"(2, 8, 0, 2)",17,10000,0,9999,1
366,layer1.2.conv1,"(4, 9, 2, 2)",5,10000,0,10000,0
367,layer1.2.conv1,"(5, 4, 0, 2)",21,10000,0,10000,0
