Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
2746,conv4_x.1.residual_function.0,"(77, 24, 2, 1)",14,10000,1491,8509,0
2747,conv4_x.1.residual_function.0,"(85, 191, 0, 0)",10,10000,3090,6910,0
2748,conv4_x.1.residual_function.0,"(115, 77, 2, 2)",27,10000,1417,8583,0
2749,conv4_x.1.residual_function.0,"(103, 142, 0, 1)",18,10000,2014,7985,1
2750,conv4_x.1.residual_function.0,"(199, 215, 1, 1)",20,10000,1202,8797,1
2751,conv4_x.1.residual_function.0,"(69, 153, 0, 0)",16,10000,699,9300,1
2752,conv4_x.1.residual_function.0,"(159, 106, 2, 2)",4,10000,5922,4078,0
2753,conv4_x.1.residual_function.0,"(30, 210, 0, 0)",30,10000,173,96,9731
2754,conv4_x.1.residual_function.0,"(82, 124, 1, 0)",26,10000,283,9543,174
2755,conv4_x.1.residual_function.0,"(200, 99, 0, 1)",4,10000,7115,2885,0
2756,conv4_x.1.residual_function.0,"(115, 141, 0, 1)",7,10000,3042,6958,0
2757,conv4_x.1.residual_function.0,"(77, 105, 1, 0)",17,10000,1495,8504,1
2758,conv4_x.1.residual_function.0,"(167, 5, 2, 0)",19,10000,1039,8959,2
2759,conv4_x.1.residual_function.0,"(52, 241, 0, 2)",28,10000,5161,4839,0
2760,conv4_x.1.residual_function.0,"(152, 63, 2, 2)",29,10000,589,9405,6
2761,conv4_x.1.residual_function.0,"(78, 36, 2, 1)",17,10000,1301,8698,1
2762,conv4_x.1.residual_function.0,"(20, 195, 1, 0)",29,10000,4503,5497,0
2763,conv4_x.1.residual_function.0,"(218, 86, 2, 2)",31,10000,2505,7493,2
2764,conv4_x.1.residual_function.0,"(149, 115, 2, 0)",5,10000,6231,3769,0
2765,conv4_x.1.residual_function.0,"(185, 123, 2, 1)",27,10000,1155,8843,2
2766,conv4_x.1.residual_function.0,"(215, 29, 2, 0)",17,10000,4586,5413,1
2767,conv4_x.1.residual_function.0,"(141, 128, 2, 2)",21,10000,2981,7019,0
2768,conv4_x.1.residual_function.0,"(214, 128, 1, 0)",0,10000,10000,0,0
2769,conv4_x.1.residual_function.0,"(51, 248, 0, 2)",31,10000,1739,8259,2
2770,conv4_x.1.residual_function.0,"(113, 222, 2, 1)",6,10000,5851,4149,0
2771,conv4_x.1.residual_function.0,"(249, 192, 2, 2)",24,10000,1351,8647,2
2772,conv4_x.1.residual_function.0,"(21, 55, 2, 2)",6,10000,5671,4329,0
2773,conv4_x.1.residual_function.0,"(48, 60, 0, 1)",26,10000,1148,8655,197
2774,conv4_x.1.residual_function.0,"(201, 20, 1, 2)",28,10000,4890,5110,0
2775,conv4_x.1.residual_function.0,"(235, 19, 1, 2)",27,10000,3480,6518,2
2776,conv4_x.1.residual_function.0,"(13, 110, 2, 0)",1,10000,9925,75,0
2777,conv4_x.1.residual_function.0,"(168, 50, 1, 1)",1,10000,9490,510,0
2778,conv4_x.1.residual_function.0,"(233, 129, 1, 2)",22,10000,1605,8394,1
2779,conv4_x.1.residual_function.0,"(180, 127, 1, 1)",3,10000,8736,1264,0
2780,conv4_x.1.residual_function.0,"(166, 234, 2, 2)",16,10000,4212,5788,0
2781,conv4_x.1.residual_function.0,"(82, 107, 2, 2)",20,10000,2292,7708,0
2782,conv4_x.1.residual_function.0,"(205, 178, 0, 1)",5,10000,8082,1918,0
2783,conv4_x.1.residual_function.0,"(170, 180, 2, 2)",14,10000,2528,7472,0
2784,conv4_x.1.residual_function.0,"(162, 156, 0, 2)",5,10000,7532,2468,0
2785,conv4_x.1.residual_function.0,"(207, 160, 2, 1)",11,10000,2797,7203,0
2786,conv4_x.1.residual_function.0,"(195, 103, 1, 2)",31,10000,1595,8402,3
2787,conv4_x.1.residual_function.0,"(179, 172, 1, 1)",10,10000,1592,8408,0
2788,conv4_x.1.residual_function.0,"(86, 165, 0, 0)",12,10000,1599,8401,0
2789,conv4_x.1.residual_function.0,"(158, 151, 2, 2)",11,10000,2454,7546,0
2790,conv4_x.1.residual_function.0,"(203, 38, 0, 0)",5,10000,4054,5946,0
2791,conv4_x.1.residual_function.0,"(207, 134, 0, 2)",21,10000,3796,6204,0
2792,conv4_x.1.residual_function.0,"(181, 203, 0, 1)",6,10000,3827,6173,0
2793,conv4_x.1.residual_function.0,"(150, 42, 1, 0)",28,10000,1673,8326,1
2794,conv4_x.1.residual_function.0,"(20, 125, 2, 0)",17,10000,2965,7035,0
2795,conv4_x.1.residual_function.0,"(13, 253, 0, 2)",14,10000,657,9343,0
2796,conv4_x.1.residual_function.0,"(125, 115, 1, 2)",13,10000,2971,7029,0
2797,conv4_x.1.residual_function.0,"(74, 6, 1, 0)",1,10000,9714,286,0
2798,conv4_x.1.residual_function.0,"(247, 224, 1, 2)",12,10000,3320,6680,0
2799,conv4_x.1.residual_function.0,"(211, 95, 2, 2)",25,10000,4404,5596,0
2800,conv4_x.1.residual_function.0,"(198, 133, 2, 1)",16,10000,1525,8475,0
2801,conv4_x.1.residual_function.0,"(220, 189, 1, 0)",20,10000,1628,8371,1
2802,conv4_x.1.residual_function.0,"(182, 39, 2, 0)",20,10000,113,9886,1
2803,conv4_x.1.residual_function.0,"(126, 65, 0, 2)",30,10000,105,136,9759
2804,conv4_x.1.residual_function.0,"(160, 53, 2, 0)",22,10000,1627,8372,1
2805,conv4_x.1.residual_function.0,"(114, 238, 1, 2)",3,10000,8220,1780,0
2806,conv4_x.1.residual_function.0,"(235, 224, 1, 2)",27,10000,3085,6915,0
2807,conv4_x.1.residual_function.0,"(33, 87, 0, 2)",28,10000,5063,4937,0
2808,conv4_x.1.residual_function.0,"(29, 177, 1, 2)",9,10000,2442,7558,0
2809,conv4_x.1.residual_function.0,"(32, 181, 0, 2)",17,10000,683,9315,2
2810,conv4_x.1.residual_function.0,"(129, 14, 2, 2)",31,10000,4105,5895,0
2811,conv4_x.1.residual_function.0,"(220, 68, 1, 0)",28,10000,1986,8014,0
2812,conv4_x.1.residual_function.0,"(158, 155, 1, 0)",26,10000,76,9734,190
2813,conv4_x.1.residual_function.0,"(73, 161, 0, 2)",3,10000,6219,3781,0
2814,conv4_x.1.residual_function.0,"(183, 61, 0, 2)",4,10000,5629,4371,0
2815,conv4_x.1.residual_function.0,"(211, 82, 2, 0)",15,10000,4676,5324,0
2816,conv4_x.1.residual_function.0,"(91, 92, 0, 2)",31,10000,2437,7563,0
2817,conv4_x.1.residual_function.0,"(61, 169, 0, 0)",25,10000,1753,8245,2
2818,conv4_x.1.residual_function.0,"(198, 208, 1, 2)",30,10000,0,96,9904
2819,conv4_x.1.residual_function.0,"(70, 175, 0, 0)",19,10000,869,9131,0
2820,conv4_x.1.residual_function.0,"(181, 90, 2, 1)",16,10000,1809,8191,0
2821,conv4_x.1.residual_function.0,"(255, 46, 0, 1)",25,10000,496,9499,5
2822,conv4_x.1.residual_function.0,"(102, 116, 1, 2)",5,10000,5886,4114,0
2823,conv4_x.1.residual_function.0,"(173, 231, 0, 2)",16,10000,161,9839,0
2824,conv4_x.1.residual_function.0,"(10, 31, 2, 0)",23,10000,2043,7956,1
2825,conv4_x.1.residual_function.0,"(48, 86, 0, 2)",0,10000,9529,471,0
2826,conv4_x.1.residual_function.0,"(2, 167, 1, 1)",1,10000,9899,101,0
2827,conv4_x.1.residual_function.0,"(191, 35, 0, 0)",31,10000,1330,8667,3
2828,conv4_x.1.residual_function.0,"(93, 111, 1, 0)",9,10000,1490,8510,0
2829,conv4_x.1.residual_function.0,"(191, 90, 1, 2)",11,10000,3331,6669,0
2830,conv4_x.1.residual_function.0,"(76, 227, 0, 2)",2,10000,8864,1136,0
2831,conv4_x.1.residual_function.0,"(61, 159, 1, 0)",22,10000,2238,7760,2
2832,conv4_x.1.residual_function.0,"(92, 85, 0, 1)",12,10000,4448,5552,0
2833,conv4_x.1.residual_function.0,"(79, 172, 1, 2)",24,10000,669,9329,2
2834,conv4_x.1.residual_function.0,"(229, 59, 2, 2)",4,10000,6636,3364,0
2835,conv4_x.1.residual_function.0,"(173, 126, 1, 0)",15,10000,1157,8843,0
2836,conv4_x.1.residual_function.0,"(251, 96, 1, 0)",22,10000,1411,8588,1
2837,conv4_x.1.residual_function.0,"(30, 245, 2, 2)",6,10000,10000,0,0
2838,conv4_x.1.residual_function.0,"(46, 164, 2, 2)",25,10000,744,9253,3
2839,conv4_x.1.residual_function.0,"(102, 144, 1, 0)",28,10000,1325,8673,2
2840,conv4_x.1.residual_function.0,"(101, 149, 2, 1)",25,10000,627,9367,6
2841,conv4_x.1.residual_function.0,"(222, 193, 0, 1)",1,10000,9065,935,0
2842,conv4_x.1.residual_function.0,"(251, 53, 1, 2)",30,10000,94,147,9759
2843,conv4_x.1.residual_function.0,"(199, 156, 1, 1)",3,10000,7073,2927,0
2844,conv4_x.1.residual_function.0,"(21, 96, 0, 1)",11,10000,1551,8449,0
2845,conv4_x.1.residual_function.0,"(160, 24, 2, 0)",3,10000,9479,521,0
2846,conv4_x.1.residual_function.0,"(155, 197, 0, 1)",3,10000,6730,3270,0
2847,conv4_x.1.residual_function.0,"(222, 91, 2, 1)",2,10000,9906,94,0
2848,conv4_x.1.residual_function.0,"(109, 50, 1, 0)",14,10000,268,9732,0
2849,conv4_x.1.residual_function.0,"(163, 37, 2, 0)",31,10000,1486,8513,1
2850,conv4_x.1.residual_function.0,"(105, 7, 0, 1)",13,10000,2572,7428,0
2851,conv4_x.1.residual_function.0,"(59, 148, 0, 0)",21,10000,1357,8642,1
2852,conv4_x.1.residual_function.0,"(90, 199, 0, 1)",25,10000,4504,5491,5
2853,conv4_x.1.residual_function.0,"(22, 79, 0, 2)",15,10000,2212,7787,1
2854,conv4_x.1.residual_function.0,"(132, 216, 2, 2)",19,10000,3418,6582,0
2855,conv4_x.1.residual_function.0,"(104, 139, 1, 2)",0,10000,9755,245,0
2856,conv4_x.1.residual_function.0,"(212, 211, 1, 1)",12,10000,4448,5552,0
2857,conv4_x.1.residual_function.0,"(249, 129, 2, 0)",25,10000,2249,7750,1
2858,conv4_x.1.residual_function.0,"(21, 229, 0, 2)",14,10000,1411,8589,0
2859,conv4_x.1.residual_function.0,"(36, 58, 0, 0)",31,10000,2210,7790,0
2860,conv4_x.1.residual_function.0,"(34, 93, 2, 1)",10,10000,1137,8863,0
2861,conv4_x.1.residual_function.0,"(131, 203, 1, 2)",18,10000,1287,8713,0
2862,conv4_x.1.residual_function.0,"(145, 133, 0, 0)",25,10000,2012,7987,1
2863,conv4_x.1.residual_function.0,"(103, 44, 2, 1)",12,10000,3375,6625,0
2864,conv4_x.1.residual_function.0,"(65, 18, 1, 1)",6,10000,9487,513,0
2865,conv4_x.1.residual_function.0,"(57, 117, 0, 1)",11,10000,3146,6854,0
2866,conv4_x.1.residual_function.0,"(42, 34, 0, 1)",23,10000,527,9470,3
2867,conv4_x.1.residual_function.0,"(224, 73, 1, 2)",2,10000,6873,3127,0
2868,conv4_x.1.residual_function.0,"(96, 107, 2, 1)",2,10000,8323,1677,0
2869,conv4_x.1.residual_function.0,"(7, 78, 1, 1)",11,10000,2697,7303,0
2870,conv4_x.1.residual_function.0,"(179, 236, 0, 2)",3,10000,5303,4697,0
2871,conv4_x.1.residual_function.0,"(200, 194, 0, 1)",4,10000,8888,1112,0
2872,conv4_x.1.residual_function.0,"(115, 94, 2, 0)",21,10000,1431,8567,2
2873,conv4_x.1.residual_function.0,"(224, 12, 1, 0)",15,10000,2403,7597,0
2874,conv4_x.1.residual_function.0,"(147, 82, 0, 2)",20,10000,1709,8290,1
2875,conv4_x.1.residual_function.0,"(29, 57, 2, 0)",26,10000,912,9070,18
2876,conv4_x.1.residual_function.0,"(8, 86, 2, 1)",23,10000,864,9135,1
2877,conv4_x.1.residual_function.0,"(19, 73, 0, 2)",14,10000,3622,6378,0
2878,conv4_x.1.residual_function.0,"(3, 195, 0, 2)",3,10000,6046,3954,0
2879,conv4_x.1.residual_function.0,"(198, 61, 0, 2)",2,10000,6514,3486,0
2880,conv4_x.1.residual_function.0,"(37, 10, 2, 1)",24,10000,2769,7231,0
2881,conv4_x.1.residual_function.0,"(144, 198, 1, 2)",15,10000,1079,8921,0
2882,conv4_x.1.residual_function.0,"(251, 128, 1, 2)",29,10000,1255,8742,3
2883,conv4_x.1.residual_function.0,"(245, 78, 1, 2)",23,10000,573,9427,0
2884,conv4_x.1.residual_function.0,"(114, 73, 1, 2)",11,10000,2185,7815,0
2885,conv4_x.1.residual_function.0,"(198, 131, 0, 1)",1,10000,8179,1821,0
2886,conv4_x.1.residual_function.0,"(221, 153, 0, 0)",29,10000,2029,7970,1
2887,conv4_x.1.residual_function.0,"(210, 116, 1, 0)",22,10000,811,9188,1
2888,conv4_x.1.residual_function.0,"(106, 207, 1, 1)",29,10000,954,9045,1
2889,conv4_x.1.residual_function.0,"(231, 227, 1, 1)",23,10000,1589,8409,2
2890,conv4_x.1.residual_function.0,"(172, 166, 2, 1)",8,10000,3839,6161,0
2891,conv4_x.1.residual_function.0,"(105, 125, 0, 2)",12,10000,2698,7301,1
2892,conv4_x.1.residual_function.0,"(99, 186, 1, 2)",26,10000,1689,8284,27
2893,conv4_x.1.residual_function.0,"(191, 157, 0, 1)",9,10000,3186,6814,0
2894,conv4_x.1.residual_function.0,"(240, 55, 2, 2)",28,10000,2777,7221,2
2895,conv4_x.1.residual_function.0,"(153, 211, 0, 0)",13,10000,7507,2493,0
2896,conv4_x.1.residual_function.0,"(172, 80, 2, 1)",27,10000,2644,7354,2
2897,conv4_x.1.residual_function.0,"(92, 226, 0, 2)",13,10000,4737,5263,0
2898,conv4_x.1.residual_function.0,"(197, 88, 1, 2)",9,10000,6465,3535,0
2899,conv4_x.1.residual_function.0,"(205, 101, 0, 1)",20,10000,1936,8063,1
2900,conv4_x.1.residual_function.0,"(239, 125, 2, 0)",31,10000,806,9187,7
2901,conv4_x.1.residual_function.0,"(161, 18, 2, 0)",4,10000,4794,5206,0
2902,conv4_x.1.residual_function.0,"(43, 10, 0, 0)",21,10000,2327,7672,1
2903,conv4_x.1.residual_function.0,"(46, 160, 1, 0)",9,10000,2867,7133,0
2904,conv4_x.1.residual_function.0,"(109, 157, 0, 1)",20,10000,554,9445,1
2905,conv4_x.1.residual_function.0,"(228, 243, 1, 2)",11,10000,1285,8714,1
2906,conv4_x.1.residual_function.0,"(148, 155, 0, 2)",10,10000,2267,7733,0
2907,conv4_x.1.residual_function.0,"(77, 83, 1, 0)",26,10000,1249,8748,3
2908,conv4_x.1.residual_function.0,"(81, 240, 2, 1)",15,10000,4669,5331,0
2909,conv4_x.1.residual_function.0,"(58, 75, 1, 0)",2,10000,5588,4412,0
2910,conv4_x.1.residual_function.0,"(69, 195, 1, 1)",30,10000,1472,185,8343
2911,conv4_x.1.residual_function.0,"(87, 10, 2, 2)",23,10000,701,9299,0
2912,conv4_x.1.residual_function.0,"(225, 93, 1, 0)",31,10000,1249,8750,1
2913,conv4_x.1.residual_function.0,"(176, 173, 0, 1)",4,10000,3771,6229,0
2914,conv4_x.1.residual_function.0,"(90, 69, 2, 1)",25,10000,5358,4640,2
2915,conv4_x.1.residual_function.0,"(76, 56, 2, 0)",20,10000,1682,8317,1
2916,conv4_x.1.residual_function.0,"(149, 42, 1, 2)",31,10000,1841,8156,3
2917,conv4_x.1.residual_function.0,"(8, 213, 0, 1)",16,10000,1234,8766,0
2918,conv4_x.1.residual_function.0,"(98, 143, 2, 0)",31,10000,1693,8305,2
2919,conv4_x.1.residual_function.0,"(163, 85, 0, 2)",15,10000,508,9492,0
2920,conv4_x.1.residual_function.0,"(156, 134, 1, 1)",21,10000,1667,8332,1
2921,conv4_x.1.residual_function.0,"(20, 139, 2, 2)",29,10000,3805,6195,0
2922,conv4_x.1.residual_function.0,"(41, 170, 2, 0)",8,10000,1874,8125,1
2923,conv4_x.1.residual_function.0,"(5, 9, 1, 1)",12,10000,1367,8633,0
2924,conv4_x.1.residual_function.0,"(240, 194, 1, 0)",17,10000,1783,8216,1
2925,conv4_x.1.residual_function.0,"(192, 171, 1, 2)",27,10000,663,9335,2
2926,conv4_x.1.residual_function.0,"(208, 175, 0, 1)",16,10000,1209,8791,0
2927,conv4_x.1.residual_function.0,"(98, 250, 1, 1)",5,10000,4104,5896,0
2928,conv4_x.1.residual_function.0,"(230, 43, 2, 1)",7,10000,4063,5936,1
2929,conv4_x.1.residual_function.0,"(11, 65, 0, 0)",4,10000,6394,3606,0
2930,conv4_x.1.residual_function.0,"(90, 191, 0, 0)",15,10000,5131,4869,0
2931,conv4_x.1.residual_function.0,"(44, 38, 0, 2)",0,10000,9160,840,0
2932,conv4_x.1.residual_function.0,"(174, 36, 0, 2)",29,10000,2561,7437,2
2933,conv4_x.1.residual_function.0,"(169, 54, 2, 0)",3,10000,10000,0,0
2934,conv4_x.1.residual_function.0,"(71, 102, 2, 0)",11,10000,2030,7970,0
2935,conv4_x.1.residual_function.0,"(46, 46, 0, 1)",14,10000,1663,8336,1
2936,conv4_x.1.residual_function.0,"(107, 25, 2, 0)",24,10000,437,9557,6
2937,conv4_x.1.residual_function.0,"(164, 98, 1, 0)",31,10000,1451,8549,0
2938,conv4_x.1.residual_function.0,"(95, 240, 1, 2)",3,10000,7667,2333,0
2939,conv4_x.1.residual_function.0,"(226, 94, 2, 0)",5,10000,4361,5639,0
2940,conv4_x.1.residual_function.0,"(90, 101, 1, 0)",12,10000,5521,4479,0
2941,conv4_x.1.residual_function.0,"(63, 38, 0, 0)",20,10000,1073,8925,2
2942,conv4_x.1.residual_function.0,"(116, 83, 1, 2)",18,10000,287,9712,1
2943,conv4_x.1.residual_function.0,"(211, 146, 0, 1)",16,10000,5232,4768,0
2944,conv4_x.1.residual_function.0,"(176, 123, 2, 0)",16,10000,506,9493,1
2945,conv4_x.1.residual_function.0,"(144, 82, 0, 0)",4,10000,9324,676,0
2946,conv4_x.1.residual_function.0,"(252, 176, 2, 0)",27,10000,1544,8454,2
2947,conv4_x.1.residual_function.0,"(40, 228, 0, 2)",5,10000,1682,8318,0
2948,conv4_x.1.residual_function.0,"(163, 185, 2, 2)",4,10000,9780,220,0
2949,conv4_x.1.residual_function.0,"(134, 163, 1, 1)",30,10000,65,88,9847
2950,conv4_x.1.residual_function.0,"(189, 255, 1, 1)",20,10000,2026,7973,1
2951,conv4_x.1.residual_function.0,"(97, 116, 2, 0)",2,10000,5452,4548,0
2952,conv4_x.1.residual_function.0,"(180, 209, 1, 1)",20,10000,3267,6733,0
2953,conv4_x.1.residual_function.0,"(206, 237, 1, 1)",9,10000,1860,8140,0
2954,conv4_x.1.residual_function.0,"(72, 197, 1, 0)",8,10000,2813,7187,0
2955,conv4_x.1.residual_function.0,"(162, 195, 2, 0)",25,10000,5350,4650,0
2956,conv4_x.1.residual_function.0,"(187, 7, 1, 2)",11,10000,1509,8491,0
2957,conv4_x.1.residual_function.0,"(77, 94, 0, 0)",1,10000,7681,2319,0
2958,conv4_x.1.residual_function.0,"(200, 241, 0, 1)",21,10000,4935,5065,0
2959,conv4_x.1.residual_function.0,"(101, 11, 1, 1)",10,10000,3261,6739,0
2960,conv4_x.1.residual_function.0,"(155, 142, 0, 0)",31,10000,934,9065,1
2961,conv4_x.1.residual_function.0,"(255, 221, 1, 0)",31,10000,1219,8781,0
2962,conv4_x.1.residual_function.0,"(30, 180, 0, 0)",20,10000,10000,0,0
2963,conv4_x.1.residual_function.0,"(244, 148, 0, 0)",31,10000,1327,8671,2
2964,conv4_x.1.residual_function.0,"(110, 213, 1, 0)",19,10000,3065,6935,0
2965,conv4_x.1.residual_function.0,"(81, 173, 2, 1)",27,10000,4764,5236,0
2966,conv4_x.1.residual_function.0,"(62, 66, 2, 1)",21,10000,2686,7313,1
2967,conv4_x.1.residual_function.0,"(191, 65, 1, 2)",30,10000,108,119,9773
2968,conv4_x.1.residual_function.0,"(32, 9, 1, 1)",26,10000,208,9669,123
2969,conv4_x.1.residual_function.0,"(126, 107, 1, 2)",14,10000,1304,8696,0
2970,conv4_x.1.residual_function.0,"(160, 243, 1, 2)",21,10000,2126,7873,1
2971,conv4_x.1.residual_function.0,"(169, 99, 0, 1)",14,10000,10000,0,0
2972,conv4_x.1.residual_function.0,"(121, 127, 1, 2)",30,10000,3,108,9889
2973,conv4_x.1.residual_function.0,"(9, 160, 2, 0)",24,10000,2551,7447,2
2974,conv4_x.1.residual_function.0,"(75, 164, 0, 2)",31,10000,2422,7577,1
2975,conv4_x.1.residual_function.0,"(236, 136, 0, 1)",24,10000,1307,8689,4
2976,conv4_x.1.residual_function.0,"(98, 141, 2, 0)",23,10000,628,9369,3
2977,conv4_x.1.residual_function.0,"(30, 242, 0, 0)",0,10000,10000,0,0
2978,conv4_x.1.residual_function.0,"(167, 182, 2, 1)",9,10000,1212,8788,0
2979,conv4_x.1.residual_function.0,"(139, 163, 1, 1)",12,10000,1049,8951,0
2980,conv4_x.1.residual_function.0,"(96, 61, 1, 2)",3,10000,4135,5865,0
2981,conv4_x.1.residual_function.0,"(99, 144, 0, 1)",27,10000,2137,7862,1
2982,conv4_x.1.residual_function.0,"(5, 152, 1, 0)",9,10000,2597,7403,0
2983,conv4_x.1.residual_function.0,"(151, 12, 0, 2)",26,10000,836,8966,198
2984,conv4_x.1.residual_function.0,"(40, 188, 1, 0)",28,10000,465,9535,0
2985,conv4_x.1.residual_function.0,"(195, 80, 2, 1)",20,10000,2146,7854,0
2986,conv4_x.1.residual_function.0,"(55, 140, 1, 1)",12,10000,7630,2370,0
2987,conv4_x.1.residual_function.0,"(232, 145, 0, 2)",8,10000,4676,5324,0
2988,conv4_x.1.residual_function.0,"(165, 8, 0, 0)",20,10000,298,9700,2
2989,conv4_x.1.residual_function.0,"(244, 188, 0, 1)",24,10000,1220,8780,0
2990,conv4_x.1.residual_function.0,"(13, 222, 2, 1)",25,10000,1129,8871,0
2991,conv4_x.1.residual_function.0,"(91, 167, 2, 0)",18,10000,3412,6588,0
2992,conv4_x.1.residual_function.0,"(165, 20, 2, 0)",8,10000,4611,5389,0
2993,conv4_x.1.residual_function.0,"(254, 32, 0, 0)",9,10000,2542,7458,0
2994,conv4_x.1.residual_function.0,"(52, 83, 2, 0)",5,10000,9237,763,0
2995,conv4_x.1.residual_function.0,"(184, 182, 1, 0)",26,10000,765,9233,2
2996,conv4_x.1.residual_function.0,"(175, 35, 1, 1)",3,10000,8141,1859,0
2997,conv4_x.1.residual_function.0,"(213, 202, 2, 0)",5,10000,5690,4310,0
2998,conv4_x.1.residual_function.0,"(106, 229, 0, 0)",16,10000,1150,8850,0
2999,conv4_x.1.residual_function.0,"(116, 122, 0, 2)",1,10000,7315,2685,0
3000,conv4_x.1.residual_function.0,"(26, 115, 1, 0)",2,10000,9934,66,0
3001,conv4_x.1.residual_function.0,"(112, 119, 0, 0)",20,10000,1442,8557,1
3002,conv4_x.1.residual_function.0,"(165, 198, 2, 2)",25,10000,243,9745,12
3003,conv4_x.1.residual_function.0,"(9, 148, 1, 0)",26,10000,2805,7194,1
3004,conv4_x.1.residual_function.0,"(34, 20, 0, 2)",2,10000,7193,2807,0
3005,conv4_x.1.residual_function.0,"(106, 117, 2, 1)",0,10000,9519,481,0
3006,conv4_x.1.residual_function.0,"(178, 41, 2, 1)",10,10000,2007,7993,0
3007,conv4_x.1.residual_function.0,"(203, 108, 0, 2)",0,10000,6935,3065,0
3008,conv4_x.1.residual_function.0,"(144, 136, 2, 1)",24,10000,816,9180,4
3009,conv4_x.1.residual_function.0,"(81, 103, 2, 1)",21,10000,5708,4292,0
3010,conv4_x.1.residual_function.0,"(100, 167, 1, 1)",7,10000,7028,2972,0
3011,conv4_x.1.residual_function.0,"(146, 231, 0, 1)",25,10000,324,9668,8
3012,conv4_x.1.residual_function.0,"(104, 94, 0, 0)",24,10000,816,9184,0
3013,conv4_x.1.residual_function.0,"(54, 105, 0, 2)",19,10000,263,9736,1
3014,conv4_x.1.residual_function.0,"(109, 155, 1, 1)",3,10000,5221,4779,0
3015,conv4_x.1.residual_function.0,"(117, 129, 0, 2)",1,10000,8573,1427,0
3016,conv4_x.1.residual_function.0,"(158, 6, 0, 0)",21,10000,2434,7563,3
3017,conv4_x.1.residual_function.0,"(105, 255, 2, 1)",20,10000,2491,7509,0
3018,conv4_x.1.residual_function.0,"(234, 200, 2, 0)",31,10000,1398,8600,2
3019,conv4_x.1.residual_function.0,"(245, 146, 2, 0)",4,10000,8000,2000,0
3020,conv4_x.1.residual_function.0,"(54, 0, 0, 2)",3,10000,7429,2571,0
3021,conv4_x.1.residual_function.0,"(5, 140, 0, 1)",28,10000,1301,8698,1
3022,conv4_x.1.residual_function.0,"(195, 81, 0, 0)",23,10000,876,9120,4
3023,conv4_x.1.residual_function.0,"(110, 97, 1, 2)",23,10000,3722,6278,0
3024,conv4_x.1.residual_function.0,"(38, 143, 1, 2)",1,10000,9627,373,0
3025,conv4_x.1.residual_function.0,"(152, 17, 0, 1)",9,10000,2496,7503,1
3026,conv4_x.1.residual_function.0,"(134, 233, 0, 0)",1,10000,9997,3,0
3027,conv4_x.1.residual_function.0,"(243, 89, 0, 0)",5,10000,6462,3538,0
3028,conv4_x.1.residual_function.0,"(120, 233, 2, 2)",17,10000,347,9653,0
3029,conv4_x.1.residual_function.0,"(138, 11, 2, 2)",30,10000,735,120,9145
3030,conv4_x.1.residual_function.0,"(32, 78, 0, 0)",25,10000,450,9548,2
3031,conv4_x.1.residual_function.0,"(193, 15, 0, 1)",27,10000,1525,8473,2
3032,conv4_x.1.residual_function.0,"(238, 211, 0, 0)",2,10000,9302,698,0
3033,conv4_x.1.residual_function.0,"(32, 143, 2, 1)",30,10000,80,130,9790
3034,conv4_x.1.residual_function.0,"(103, 136, 0, 2)",17,10000,1653,8346,1
3035,conv4_x.1.residual_function.0,"(96, 120, 2, 1)",0,10000,9520,480,0
3036,conv4_x.1.residual_function.0,"(22, 222, 2, 2)",31,10000,2579,7420,1
3037,conv4_x.1.residual_function.0,"(118, 24, 1, 1)",5,10000,5171,4829,0
3038,conv4_x.1.residual_function.0,"(188, 233, 1, 2)",10,10000,3213,6787,0
3039,conv4_x.1.residual_function.0,"(191, 190, 2, 2)",9,10000,1686,8314,0
3040,conv4_x.1.residual_function.0,"(164, 177, 1, 0)",25,10000,1313,8686,1
3041,conv4_x.1.residual_function.0,"(190, 239, 1, 1)",9,10000,3415,6585,0
3042,conv4_x.1.residual_function.0,"(253, 208, 1, 1)",5,10000,3156,6844,0
3043,conv4_x.1.residual_function.0,"(129, 70, 1, 1)",29,10000,3421,6577,2
3044,conv4_x.1.residual_function.0,"(230, 84, 0, 1)",9,10000,2433,7567,0
3045,conv4_x.1.residual_function.0,"(174, 81, 2, 0)",13,10000,2411,7589,0
3046,conv4_x.1.residual_function.0,"(202, 41, 1, 0)",2,10000,8190,1810,0
3047,conv4_x.1.residual_function.0,"(53, 2, 1, 2)",10,10000,545,9454,1
3048,conv4_x.1.residual_function.0,"(116, 171, 1, 0)",20,10000,294,9705,1
3049,conv4_x.1.residual_function.0,"(191, 202, 2, 2)",25,10000,2237,7756,7
3050,conv4_x.1.residual_function.0,"(112, 179, 2, 1)",6,10000,5864,4136,0
3051,conv4_x.1.residual_function.0,"(115, 232, 0, 2)",12,10000,2439,7560,1
3052,conv4_x.1.residual_function.0,"(0, 55, 1, 0)",4,10000,4719,5281,0
3053,conv4_x.1.residual_function.0,"(156, 123, 1, 1)",13,10000,359,9641,0
3054,conv4_x.1.residual_function.0,"(49, 97, 0, 0)",1,10000,7616,2384,0
3055,conv4_x.1.residual_function.0,"(151, 61, 0, 0)",4,10000,5219,4781,0
3056,conv4_x.1.residual_function.0,"(34, 129, 1, 0)",27,10000,1093,8906,1
3057,conv4_x.1.residual_function.0,"(183, 206, 0, 2)",19,10000,3852,6148,0
