Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
0,conv1,"(7, 0, 2, 1)",15,10000,10000,0,0
1,conv1,"(14, 0, 2, 0)",5,10000,10000,0,0
2,conv1,"(27, 0, 0, 0)",13,10000,701,9298,1
3,conv1,"(14, 2, 2, 0)",12,10000,9998,2,0
4,conv1,"(26, 0, 1, 2)",17,10000,0,9999,1
5,conv1,"(0, 0, 2, 1)",21,10000,74,9923,3
6,layers.0.conv1,"(17, 9, 0, 0)",6,10000,1000,9000,0
7,layers.0.conv1,"(5, 24, 0, 0)",22,10000,953,9047,0
8,layers.0.conv1,"(16, 2, 0, 0)",24,10000,1063,8937,0
9,layers.0.conv1,"(5, 18, 0, 0)",4,10000,1144,8856,0
10,layers.0.conv1,"(2, 14, 0, 0)",14,10000,1147,8853,0
11,layers.0.conv1,"(6, 24, 0, 0)",23,10000,10000,0,0
12,layers.0.conv1,"(10, 23, 0, 0)",17,10000,2161,7839,0
13,layers.0.conv1,"(4, 10, 0, 0)",29,10000,10000,0,0
14,layers.0.conv2,"(24, 0, 2, 2)",14,10000,1092,8908,0
15,layers.0.conv2,"(20, 0, 0, 0)",20,10000,827,9173,0
16,layers.0.conv3,"(12, 17, 0, 0)",20,10000,1216,8784,0
17,layers.0.conv3,"(6, 31, 0, 0)",9,10000,10000,0,0
18,layers.0.conv3,"(8, 8, 0, 0)",27,10000,311,1954,7735
19,layers.0.conv3,"(12, 23, 0, 0)",31,10000,527,9473,0
20,layers.0.shortcut.0,"(2, 3, 0, 0)",10,10000,10000,0,0
21,layers.0.shortcut.0,"(13, 4, 0, 0)",29,10000,955,9045,0
22,layers.0.shortcut.0,"(8, 0, 0, 0)",21,10000,1481,8519,0
23,layers.0.shortcut.0,"(3, 18, 0, 0)",29,10000,760,9240,0
24,layers.1.conv1,"(0, 8, 0, 0)",19,10000,10000,0,0
25,layers.1.conv1,"(81, 6, 0, 0)",10,10000,1566,8434,0
26,layers.1.conv1,"(69, 0, 0, 0)",1,10000,10000,0,0
27,layers.1.conv1,"(14, 11, 0, 0)",3,10000,10000,0,0
28,layers.1.conv1,"(30, 2, 0, 0)",4,10000,986,9014,0
29,layers.1.conv1,"(68, 4, 0, 0)",10,10000,10000,0,0
30,layers.1.conv1,"(33, 13, 0, 0)",19,10000,1238,8762,0
31,layers.1.conv1,"(51, 11, 0, 0)",7,10000,795,9205,0
32,layers.1.conv1,"(31, 7, 0, 0)",1,10000,1228,8772,0
33,layers.1.conv1,"(75, 7, 0, 0)",4,10000,10000,0,0
34,layers.1.conv1,"(90, 1, 0, 0)",2,10000,10000,0,0
35,layers.1.conv2,"(42, 0, 2, 0)",17,10000,1893,8107,0
36,layers.1.conv2,"(85, 0, 0, 2)",8,10000,10000,0,0
37,layers.1.conv2,"(92, 0, 0, 1)",26,10000,1023,8977,0
38,layers.1.conv2,"(24, 0, 0, 2)",27,10000,10000,0,0
39,layers.1.conv2,"(45, 0, 1, 1)",3,10000,816,9184,0
40,layers.1.conv2,"(86, 0, 0, 1)",21,10000,9684,316,0
41,layers.1.conv3,"(3, 31, 0, 0)",28,10000,2343,7657,0
42,layers.1.conv3,"(4, 54, 0, 0)",29,10000,628,9372,0
43,layers.1.conv3,"(7, 9, 0, 0)",3,10000,2780,7220,0
44,layers.1.conv3,"(20, 69, 0, 0)",15,10000,5815,4185,0
45,layers.1.conv3,"(5, 52, 0, 0)",13,10000,975,9025,0
46,layers.1.conv3,"(12, 7, 0, 0)",0,10000,10000,0,0
47,layers.1.conv3,"(12, 33, 0, 0)",27,10000,876,9124,0
48,layers.1.conv3,"(22, 93, 0, 0)",12,10000,10000,0,0
49,layers.1.conv3,"(9, 27, 0, 0)",20,10000,10000,0,0
50,layers.1.conv3,"(1, 6, 0, 0)",3,10000,10000,0,0
51,layers.1.conv3,"(16, 10, 0, 0)",4,10000,1200,8800,0
52,layers.1.conv3,"(21, 30, 0, 0)",15,10000,931,9069,0
53,layers.1.conv3,"(18, 76, 0, 0)",26,10000,10000,0,0
54,layers.1.conv3,"(21, 74, 0, 0)",13,10000,1089,8911,0
55,layers.1.conv3,"(21, 91, 0, 0)",16,10000,1178,8822,0
56,layers.1.conv3,"(12, 16, 0, 0)",20,10000,5255,4745,0
57,layers.1.conv3,"(2, 1, 0, 0)",4,10000,2543,7457,0
58,layers.1.shortcut.0,"(17, 6, 0, 0)",22,10000,956,9044,0
59,layers.1.shortcut.0,"(2, 7, 0, 0)",10,10000,1601,8399,0
60,layers.1.shortcut.0,"(14, 9, 0, 0)",6,10000,10000,0,0
61,layers.2.conv1,"(34, 8, 0, 0)",9,10000,983,9017,0
62,layers.2.conv1,"(69, 9, 0, 0)",13,10000,551,9446,3
63,layers.2.conv1,"(67, 16, 0, 0)",3,10000,10000,0,0
64,layers.2.conv1,"(23, 20, 0, 0)",2,10000,434,9564,2
65,layers.2.conv1,"(0, 10, 0, 0)",10,10000,10000,0,0
66,layers.2.conv1,"(113, 17, 0, 0)",7,10000,1059,8941,0
67,layers.2.conv1,"(19, 22, 0, 0)",23,10000,1001,8999,0
68,layers.2.conv1,"(141, 4, 0, 0)",2,10000,1093,8907,0
69,layers.2.conv1,"(78, 11, 0, 0)",13,10000,10000,0,0
70,layers.2.conv1,"(63, 21, 0, 0)",26,10000,1511,8489,0
71,layers.2.conv1,"(39, 7, 0, 0)",26,10000,2879,7121,0
72,layers.2.conv1,"(6, 5, 0, 0)",15,10000,10000,0,0
73,layers.2.conv1,"(68, 5, 0, 0)",2,10000,1266,8734,0
74,layers.2.conv1,"(120, 7, 0, 0)",22,10000,1178,8821,1
75,layers.2.conv1,"(78, 7, 0, 0)",12,10000,10000,0,0
76,layers.2.conv1,"(102, 10, 0, 0)",17,10000,2274,7726,0
77,layers.2.conv1,"(89, 20, 0, 0)",1,10000,1652,8348,0
78,layers.2.conv1,"(29, 8, 0, 0)",2,10000,10000,0,0
79,layers.2.conv1,"(27, 19, 0, 0)",20,10000,10000,0,0
80,layers.2.conv1,"(111, 19, 0, 0)",12,10000,1388,8612,0
81,layers.2.conv1,"(65, 1, 0, 0)",12,10000,1138,8862,0
82,layers.2.conv1,"(93, 13, 0, 0)",20,10000,10000,0,0
83,layers.2.conv1,"(31, 23, 0, 0)",26,10000,957,9043,0
84,layers.2.conv1,"(83, 12, 0, 0)",12,10000,10000,0,0
85,layers.2.conv1,"(107, 21, 0, 0)",19,10000,10000,0,0
86,layers.2.conv2,"(103, 0, 1, 1)",13,10000,827,9172,1
87,layers.2.conv2,"(110, 0, 1, 1)",28,10000,3570,6430,0
88,layers.2.conv2,"(54, 0, 2, 0)",5,10000,10000,0,0
89,layers.2.conv2,"(72, 0, 0, 0)",19,10000,1504,8496,0
90,layers.2.conv2,"(57, 0, 0, 0)",2,10000,1012,8988,0
91,layers.2.conv2,"(62, 0, 2, 0)",29,10000,871,9129,0
92,layers.2.conv2,"(106, 0, 2, 2)",24,10000,830,9170,0
93,layers.2.conv2,"(126, 0, 0, 0)",0,10000,10000,0,0
94,layers.2.conv2,"(27, 0, 0, 0)",29,10000,966,9034,0
95,layers.2.conv2,"(12, 0, 0, 1)",8,10000,2438,7562,0
96,layers.2.conv3,"(14, 135, 0, 0)",27,10000,693,9307,0
97,layers.2.conv3,"(17, 114, 0, 0)",28,10000,10000,0,0
98,layers.2.conv3,"(8, 63, 0, 0)",15,10000,10000,0,0
99,layers.2.conv3,"(8, 112, 0, 0)",15,10000,1061,8939,0
100,layers.2.conv3,"(8, 85, 0, 0)",8,10000,10000,0,0
101,layers.2.conv3,"(4, 59, 0, 0)",13,10000,1130,8870,0
102,layers.2.conv3,"(2, 106, 0, 0)",29,10000,963,9037,0
103,layers.2.conv3,"(13, 15, 0, 0)",24,10000,270,1984,7746
104,layers.2.conv3,"(18, 5, 0, 0)",0,10000,1099,8901,0
105,layers.2.conv3,"(11, 76, 0, 0)",14,10000,928,9072,0
106,layers.2.conv3,"(15, 56, 0, 0)",31,10000,10000,0,0
107,layers.2.conv3,"(0, 99, 0, 0)",10,10000,10000,0,0
108,layers.2.conv3,"(14, 32, 0, 0)",1,10000,1146,8854,0
109,layers.2.conv3,"(2, 109, 0, 0)",11,10000,10000,0,0
110,layers.2.conv3,"(1, 66, 0, 0)",13,10000,2426,7574,0
111,layers.2.conv3,"(14, 83, 0, 0)",17,10000,1464,8536,0
112,layers.2.conv3,"(13, 64, 0, 0)",1,10000,4674,5326,0
113,layers.2.conv3,"(23, 138, 0, 0)",14,10000,10000,0,0
114,layers.2.conv3,"(20, 17, 0, 0)",15,10000,860,9140,0
115,layers.2.conv3,"(6, 5, 0, 0)",8,10000,818,9182,0
116,layers.2.conv3,"(15, 29, 0, 0)",16,10000,10000,0,0
117,layers.2.conv3,"(11, 42, 0, 0)",19,10000,10000,0,0
118,layers.2.conv3,"(3, 6, 0, 0)",25,10000,10000,0,0
119,layers.2.conv3,"(22, 50, 0, 0)",6,10000,10000,0,0
120,layers.2.conv3,"(22, 77, 0, 0)",22,10000,911,9089,0
121,layers.3.conv1,"(136, 13, 0, 0)",21,10000,1388,8612,0
122,layers.3.conv1,"(3, 13, 0, 0)",27,10000,10000,0,0
123,layers.3.conv1,"(92, 20, 0, 0)",27,10000,1074,8926,0
124,layers.3.conv1,"(45, 23, 0, 0)",29,10000,789,9210,1
125,layers.3.conv1,"(111, 23, 0, 0)",15,10000,1716,8284,0
126,layers.3.conv1,"(22, 8, 0, 0)",29,10000,1024,8976,0
127,layers.3.conv1,"(97, 10, 0, 0)",20,10000,1695,8305,0
128,layers.3.conv1,"(46, 15, 0, 0)",16,10000,1013,8987,0
129,layers.3.conv1,"(87, 8, 0, 0)",12,10000,4017,5983,0
130,layers.3.conv1,"(21, 7, 0, 0)",15,10000,789,9211,0
131,layers.3.conv1,"(121, 20, 0, 0)",1,10000,1153,8847,0
132,layers.3.conv1,"(23, 9, 0, 0)",15,10000,10000,0,0
133,layers.3.conv1,"(78, 21, 0, 0)",22,10000,3267,6733,0
134,layers.3.conv1,"(108, 23, 0, 0)",29,10000,10000,0,0
135,layers.3.conv1,"(69, 9, 0, 0)",7,10000,10000,0,0
136,layers.3.conv1,"(49, 10, 0, 0)",12,10000,10000,0,0
137,layers.3.conv1,"(55, 23, 0, 0)",18,10000,1230,8770,0
138,layers.3.conv1,"(25, 6, 0, 0)",23,10000,10000,0,0
139,layers.3.conv1,"(45, 9, 0, 0)",17,10000,10000,0,0
140,layers.3.conv1,"(11, 1, 0, 0)",31,10000,1268,8732,0
141,layers.3.conv1,"(26, 0, 0, 0)",30,10000,10000,0,0
142,layers.3.conv1,"(112, 10, 0, 0)",16,10000,1052,8948,0
143,layers.3.conv1,"(122, 3, 0, 0)",31,10000,1300,8700,0
144,layers.3.conv1,"(18, 18, 0, 0)",9,10000,10000,0,0
145,layers.3.conv1,"(77, 2, 0, 0)",26,10000,10000,0,0
146,layers.3.conv2,"(57, 0, 1, 1)",19,10000,6671,3329,0
147,layers.3.conv2,"(109, 0, 2, 2)",3,10000,1041,8959,0
148,layers.3.conv2,"(25, 0, 2, 0)",16,10000,920,9080,0
149,layers.3.conv2,"(20, 0, 0, 0)",4,10000,10000,0,0
150,layers.3.conv2,"(40, 0, 1, 1)",30,10000,10000,0,0
151,layers.3.conv2,"(74, 0, 0, 1)",18,10000,10000,0,0
152,layers.3.conv2,"(116, 0, 2, 0)",16,10000,869,9131,0
153,layers.3.conv2,"(50, 0, 0, 2)",14,10000,1201,8799,0
154,layers.3.conv2,"(38, 0, 0, 0)",3,10000,1092,8908,0
155,layers.3.conv2,"(42, 0, 2, 2)",18,10000,10000,0,0
156,layers.3.conv3,"(28, 31, 0, 0)",25,10000,2971,7029,0
157,layers.3.conv3,"(17, 128, 0, 0)",5,10000,10000,0,0
158,layers.3.conv3,"(2, 110, 0, 0)",1,10000,10000,0,0
159,layers.3.conv3,"(5, 58, 0, 0)",2,10000,825,9175,0
160,layers.3.conv3,"(11, 120, 0, 0)",11,10000,10000,0,0
161,layers.3.conv3,"(27, 125, 0, 0)",22,10000,5891,4109,0
162,layers.3.conv3,"(26, 85, 0, 0)",10,10000,10000,0,0
163,layers.3.conv3,"(21, 105, 0, 0)",25,10000,10000,0,0
164,layers.3.conv3,"(2, 116, 0, 0)",16,10000,10000,0,0
165,layers.3.conv3,"(20, 29, 0, 0)",29,10000,10000,0,0
166,layers.3.conv3,"(26, 13, 0, 0)",31,10000,10000,0,0
167,layers.3.conv3,"(28, 13, 0, 0)",8,10000,1011,8989,0
168,layers.3.conv3,"(18, 112, 0, 0)",1,10000,738,9262,0
169,layers.3.conv3,"(15, 40, 0, 0)",26,10000,706,9293,1
170,layers.3.conv3,"(5, 57, 0, 0)",7,10000,955,9045,0
171,layers.3.conv3,"(9, 127, 0, 0)",26,10000,10000,0,0
172,layers.3.conv3,"(30, 120, 0, 0)",9,10000,1094,8906,0
173,layers.3.conv3,"(24, 48, 0, 0)",17,10000,725,9275,0
174,layers.3.conv3,"(26, 87, 0, 0)",18,10000,10000,0,0
175,layers.3.conv3,"(19, 125, 0, 0)",30,10000,1272,8728,0
176,layers.3.conv3,"(22, 85, 0, 0)",20,10000,10000,0,0
177,layers.3.conv3,"(12, 61, 0, 0)",26,10000,10000,0,0
178,layers.3.conv3,"(2, 81, 0, 0)",24,10000,10000,0,0
179,layers.3.conv3,"(9, 126, 0, 0)",21,10000,950,9050,0
180,layers.3.conv3,"(6, 112, 0, 0)",0,10000,1174,8826,0
181,layers.3.conv3,"(9, 104, 0, 0)",30,10000,10000,0,0
182,layers.3.conv3,"(16, 86, 0, 0)",21,10000,1681,8319,0
183,layers.3.conv3,"(24, 81, 0, 0)",4,10000,727,9273,0
184,layers.3.conv3,"(15, 73, 0, 0)",27,10000,10000,0,0
185,layers.3.conv3,"(6, 25, 0, 0)",19,10000,10000,0,0
186,layers.3.conv3,"(1, 11, 0, 0)",18,10000,10000,0,0
187,layers.3.conv3,"(22, 95, 0, 0)",15,10000,5549,4451,0
188,layers.3.conv3,"(26, 46, 0, 0)",5,10000,1258,8742,0
189,layers.3.conv3,"(24, 61, 0, 0)",14,10000,151,2110,7739
190,layers.4.conv1,"(118, 16, 0, 0)",0,10000,10000,0,0
191,layers.4.conv1,"(119, 18, 0, 0)",28,10000,895,9105,0
192,layers.4.conv1,"(88, 19, 0, 0)",29,10000,1009,8991,0
193,layers.4.conv1,"(77, 12, 0, 0)",6,10000,1631,8369,0
194,layers.4.conv1,"(60, 24, 0, 0)",18,10000,791,9209,0
195,layers.4.conv1,"(5, 25, 0, 0)",3,10000,10000,0,0
196,layers.4.conv1,"(155, 31, 0, 0)",22,10000,8819,1181,0
197,layers.4.conv1,"(56, 12, 0, 0)",6,10000,4562,5438,0
198,layers.4.conv1,"(160, 2, 0, 0)",2,10000,1137,8863,0
199,layers.4.conv1,"(148, 23, 0, 0)",18,10000,1397,8603,0
200,layers.4.conv1,"(83, 26, 0, 0)",8,10000,917,9083,0
201,layers.4.conv1,"(138, 23, 0, 0)",16,10000,5391,4609,0
202,layers.4.conv1,"(123, 18, 0, 0)",29,10000,10000,0,0
203,layers.4.conv1,"(19, 9, 0, 0)",23,10000,10000,0,0
204,layers.4.conv1,"(23, 25, 0, 0)",7,10000,2545,7455,0
205,layers.4.conv1,"(116, 23, 0, 0)",23,10000,1200,8800,0
206,layers.4.conv1,"(27, 14, 0, 0)",20,10000,2121,7879,0
207,layers.4.conv1,"(156, 14, 0, 0)",19,10000,10000,0,0
208,layers.4.conv1,"(166, 26, 0, 0)",2,10000,10000,0,0
209,layers.4.conv1,"(9, 19, 0, 0)",6,10000,10000,0,0
210,layers.4.conv1,"(60, 8, 0, 0)",23,10000,10000,0,0
211,layers.4.conv1,"(171, 26, 0, 0)",6,10000,1047,8953,0
212,layers.4.conv1,"(125, 26, 0, 0)",23,10000,10000,0,0
213,layers.4.conv1,"(55, 28, 0, 0)",23,10000,887,9113,0
214,layers.4.conv1,"(25, 23, 0, 0)",25,10000,929,9071,0
215,layers.4.conv1,"(70, 12, 0, 0)",5,10000,2065,7935,0
216,layers.4.conv1,"(169, 13, 0, 0)",21,10000,857,9143,0
217,layers.4.conv1,"(62, 8, 0, 0)",13,10000,228,1868,7904
218,layers.4.conv1,"(150, 13, 0, 0)",9,10000,1017,8983,0
219,layers.4.conv1,"(152, 0, 0, 0)",8,10000,10000,0,0
220,layers.4.conv1,"(138, 16, 0, 0)",1,10000,1029,8971,0
221,layers.4.conv1,"(33, 0, 0, 0)",20,10000,10000,0,0
222,layers.4.conv1,"(4, 11, 0, 0)",8,10000,1406,8594,0
223,layers.4.conv1,"(189, 26, 0, 0)",30,10000,820,9180,0
224,layers.4.conv1,"(114, 23, 0, 0)",14,10000,1035,8965,0
225,layers.4.conv1,"(157, 2, 0, 0)",1,10000,10000,0,0
226,layers.4.conv1,"(15, 30, 0, 0)",6,10000,10000,0,0
227,layers.4.conv1,"(125, 28, 0, 0)",20,10000,761,9239,0
228,layers.4.conv1,"(155, 9, 0, 0)",17,10000,10000,0,0
229,layers.4.conv1,"(159, 20, 0, 0)",29,10000,10000,0,0
230,layers.4.conv1,"(129, 27, 0, 0)",13,10000,1244,8756,0
231,layers.4.conv1,"(110, 28, 0, 0)",21,10000,10000,0,0
232,layers.4.conv1,"(116, 25, 0, 0)",20,10000,697,9303,0
233,layers.4.conv1,"(109, 20, 0, 0)",9,10000,713,9287,0
234,layers.4.conv1,"(175, 30, 0, 0)",5,10000,10000,0,0
235,layers.4.conv2,"(23, 0, 0, 2)",23,10000,10000,0,0
236,layers.4.conv2,"(33, 0, 2, 2)",21,10000,2557,7443,0
237,layers.4.conv2,"(171, 0, 1, 1)",27,10000,1160,8840,0
238,layers.4.conv2,"(184, 0, 1, 2)",19,10000,978,9022,0
239,layers.4.conv2,"(90, 0, 2, 2)",13,10000,1109,8891,0
240,layers.4.conv2,"(39, 0, 0, 0)",22,10000,1140,8860,0
241,layers.4.conv2,"(142, 0, 0, 1)",14,10000,2286,7714,0
242,layers.4.conv2,"(109, 0, 2, 2)",17,10000,1010,8990,0
243,layers.4.conv2,"(7, 0, 1, 2)",19,10000,10000,0,0
244,layers.4.conv2,"(86, 0, 0, 0)",9,10000,1048,8952,0
245,layers.4.conv2,"(144, 0, 0, 0)",1,10000,818,9182,0
246,layers.4.conv2,"(23, 0, 1, 1)",29,10000,5292,4708,0
247,layers.4.conv2,"(87, 0, 1, 1)",20,10000,10000,0,0
248,layers.4.conv3,"(5, 13, 0, 0)",3,10000,10000,0,0
249,layers.4.conv3,"(5, 69, 0, 0)",31,10000,10000,0,0
250,layers.4.conv3,"(28, 106, 0, 0)",7,10000,10000,0,0
251,layers.4.conv3,"(22, 110, 0, 0)",31,10000,10000,0,0
252,layers.4.conv3,"(19, 11, 0, 0)",3,10000,10000,0,0
253,layers.4.conv3,"(0, 52, 0, 0)",8,10000,10000,0,0
254,layers.4.conv3,"(16, 74, 0, 0)",0,10000,10000,0,0
255,layers.4.conv3,"(31, 191, 0, 0)",8,10000,1285,8715,0
256,layers.4.conv3,"(24, 136, 0, 0)",4,10000,904,9096,0
257,layers.4.conv3,"(25, 189, 0, 0)",1,10000,93,9905,2
258,layers.4.conv3,"(29, 19, 0, 0)",25,10000,10000,0,0
259,layers.4.conv3,"(26, 74, 0, 0)",1,10000,10000,0,0
260,layers.4.conv3,"(20, 43, 0, 0)",5,10000,10000,0,0
261,layers.4.conv3,"(27, 27, 0, 0)",25,10000,10000,0,0
262,layers.4.conv3,"(5, 101, 0, 0)",14,10000,10000,0,0
263,layers.4.conv3,"(21, 43, 0, 0)",12,10000,7345,2655,0
264,layers.4.conv3,"(22, 89, 0, 0)",6,10000,10000,0,0
265,layers.4.conv3,"(9, 65, 0, 0)",9,10000,1069,8931,0
266,layers.4.conv3,"(4, 45, 0, 0)",28,10000,10000,0,0
267,layers.4.conv3,"(20, 160, 0, 0)",28,10000,1107,8893,0
268,layers.4.conv3,"(4, 120, 0, 0)",17,10000,10000,0,0
269,layers.4.conv3,"(3, 90, 0, 0)",29,10000,1068,8932,0
270,layers.4.conv3,"(28, 9, 0, 0)",18,10000,10000,0,0
271,layers.4.conv3,"(4, 165, 0, 0)",29,10000,956,9044,0
272,layers.4.conv3,"(2, 115, 0, 0)",30,10000,1147,8853,0
273,layers.4.conv3,"(9, 15, 0, 0)",21,10000,1258,8742,0
274,layers.4.conv3,"(5, 129, 0, 0)",15,10000,1319,8681,0
275,layers.4.conv3,"(28, 112, 0, 0)",23,10000,10000,0,0
276,layers.4.conv3,"(18, 99, 0, 0)",3,10000,2976,7024,0
277,layers.4.conv3,"(21, 16, 0, 0)",24,10000,1088,8912,0
278,layers.4.conv3,"(18, 64, 0, 0)",5,10000,1564,8436,0
279,layers.4.conv3,"(9, 89, 0, 0)",8,10000,764,9236,0
280,layers.4.conv3,"(5, 79, 0, 0)",8,10000,920,9080,0
281,layers.4.conv3,"(5, 165, 0, 0)",1,10000,17,1580,8403
282,layers.4.conv3,"(23, 79, 0, 0)",21,10000,10000,0,0
283,layers.4.conv3,"(31, 49, 0, 0)",9,10000,996,9004,0
284,layers.4.conv3,"(4, 75, 0, 0)",21,10000,3523,6477,0
285,layers.4.conv3,"(8, 152, 0, 0)",10,10000,3113,6887,0
286,layers.4.conv3,"(11, 177, 0, 0)",2,10000,10000,0,0
287,layers.4.conv3,"(26, 93, 0, 0)",18,10000,181,1462,8357
288,layers.4.conv3,"(28, 59, 0, 0)",30,10000,1707,8293,0
289,layers.4.conv3,"(12, 94, 0, 0)",18,10000,10000,0,0
290,layers.4.conv3,"(24, 128, 0, 0)",12,10000,10000,0,0
291,layers.4.conv3,"(8, 64, 0, 0)",23,10000,2195,7805,0
292,layers.4.conv3,"(6, 182, 0, 0)",5,10000,3643,6357,0
293,layers.5.conv1,"(41, 17, 0, 0)",27,10000,868,9132,0
294,layers.5.conv1,"(23, 14, 0, 0)",1,10000,874,9126,0
295,layers.5.conv1,"(106, 3, 0, 0)",15,10000,10000,0,0
296,layers.5.conv1,"(98, 5, 0, 0)",1,10000,3029,6971,0
297,layers.5.conv1,"(81, 6, 0, 0)",8,10000,1036,8964,0
298,layers.5.conv1,"(9, 18, 0, 0)",30,10000,792,9208,0
299,layers.5.conv1,"(114, 0, 0, 0)",16,10000,1311,8689,0
300,layers.5.conv1,"(55, 9, 0, 0)",18,10000,10000,0,0
301,layers.5.conv1,"(60, 19, 0, 0)",15,10000,10000,0,0
302,layers.5.conv1,"(107, 29, 0, 0)",31,10000,1984,8016,0
303,layers.5.conv1,"(152, 1, 0, 0)",18,10000,743,9257,0
304,layers.5.conv1,"(109, 0, 0, 0)",26,10000,1326,8674,0
305,layers.5.conv1,"(47, 5, 0, 0)",1,10000,1241,8759,0
306,layers.5.conv1,"(99, 30, 0, 0)",23,10000,683,9316,1
307,layers.5.conv1,"(64, 1, 0, 0)",22,10000,10000,0,0
308,layers.5.conv1,"(61, 6, 0, 0)",2,10000,10000,0,0
309,layers.5.conv1,"(90, 21, 0, 0)",30,10000,3505,6495,0
310,layers.5.conv1,"(161, 11, 0, 0)",29,10000,182,1721,8097
311,layers.5.conv1,"(9, 18, 0, 0)",12,10000,10000,0,0
312,layers.5.conv1,"(10, 20, 0, 0)",30,10000,811,9189,0
313,layers.5.conv1,"(64, 2, 0, 0)",22,10000,815,9185,0
314,layers.5.conv1,"(12, 21, 0, 0)",23,10000,1249,8751,0
315,layers.5.conv1,"(111, 25, 0, 0)",21,10000,827,9173,0
316,layers.5.conv1,"(47, 31, 0, 0)",17,10000,910,9090,0
317,layers.5.conv1,"(21, 27, 0, 0)",11,10000,10000,0,0
318,layers.5.conv1,"(139, 18, 0, 0)",5,10000,1896,8104,0
319,layers.5.conv1,"(83, 18, 0, 0)",27,10000,1405,8595,0
320,layers.5.conv1,"(42, 28, 0, 0)",2,10000,8151,1849,0
321,layers.5.conv1,"(186, 22, 0, 0)",3,10000,4251,5749,0
322,layers.5.conv1,"(19, 25, 0, 0)",1,10000,1071,8929,0
323,layers.5.conv1,"(36, 28, 0, 0)",4,10000,1036,8964,0
324,layers.5.conv1,"(60, 23, 0, 0)",2,10000,10000,0,0
325,layers.5.conv1,"(154, 9, 0, 0)",23,10000,866,9134,0
326,layers.5.conv1,"(113, 4, 0, 0)",25,10000,1559,8441,0
327,layers.5.conv1,"(80, 17, 0, 0)",1,10000,184,2352,7464
328,layers.5.conv1,"(188, 11, 0, 0)",7,10000,51,1575,8374
329,layers.5.conv1,"(67, 16, 0, 0)",18,10000,1249,8751,0
330,layers.5.conv1,"(177, 31, 0, 0)",8,10000,10000,0,0
331,layers.5.conv1,"(18, 28, 0, 0)",5,10000,10000,0,0
332,layers.5.conv1,"(174, 20, 0, 0)",18,10000,781,9219,0
333,layers.5.conv1,"(76, 10, 0, 0)",14,10000,1099,8901,0
334,layers.5.conv1,"(31, 12, 0, 0)",31,10000,10000,0,0
335,layers.5.conv1,"(6, 23, 0, 0)",8,10000,1182,8818,0
336,layers.5.conv1,"(156, 5, 0, 0)",25,10000,6811,3189,0
337,layers.5.conv1,"(183, 30, 0, 0)",4,10000,1037,8963,0
338,layers.5.conv2,"(32, 0, 2, 0)",28,10000,833,9167,0
339,layers.5.conv2,"(119, 0, 0, 2)",11,10000,1290,8710,0
340,layers.5.conv2,"(33, 0, 2, 0)",7,10000,1057,8943,0
341,layers.5.conv2,"(132, 0, 1, 0)",10,10000,909,9091,0
342,layers.5.conv2,"(82, 0, 1, 2)",18,10000,861,9139,0
343,layers.5.conv2,"(20, 0, 0, 2)",17,10000,1260,8740,0
344,layers.5.conv2,"(32, 0, 2, 2)",5,10000,10000,0,0
345,layers.5.conv2,"(128, 0, 2, 2)",9,10000,10000,0,0
346,layers.5.conv2,"(43, 0, 2, 0)",1,10000,1115,8885,0
347,layers.5.conv2,"(20, 0, 2, 2)",16,10000,1347,8653,0
348,layers.5.conv2,"(166, 0, 2, 1)",1,10000,10000,0,0
349,layers.5.conv2,"(127, 0, 2, 1)",30,10000,10000,0,0
350,layers.5.conv2,"(62, 0, 1, 1)",4,10000,10000,0,0
351,layers.5.conv3,"(3, 40, 0, 0)",30,10000,6882,3118,0
352,layers.5.conv3,"(29, 52, 0, 0)",20,10000,10000,0,0
353,layers.5.conv3,"(20, 187, 0, 0)",8,10000,10000,0,0
354,layers.5.conv3,"(23, 131, 0, 0)",15,10000,871,9129,0
355,layers.5.conv3,"(29, 31, 0, 0)",15,10000,10000,0,0
356,layers.5.conv3,"(9, 24, 0, 0)",24,10000,1108,8892,0
357,layers.5.conv3,"(26, 63, 0, 0)",20,10000,924,9076,0
358,layers.5.conv3,"(12, 40, 0, 0)",31,10000,967,9033,0
359,layers.5.conv3,"(19, 127, 0, 0)",25,10000,5543,4457,0
360,layers.5.conv3,"(29, 61, 0, 0)",3,10000,2309,7691,0
361,layers.5.conv3,"(3, 72, 0, 0)",18,10000,1078,8922,0
362,layers.5.conv3,"(0, 27, 0, 0)",16,10000,997,9003,0
363,layers.5.conv3,"(23, 103, 0, 0)",25,10000,10000,0,0
364,layers.5.conv3,"(3, 145, 0, 0)",18,10000,828,9172,0
365,layers.5.conv3,"(4, 98, 0, 0)",7,10000,2307,7693,0
366,layers.5.conv3,"(8, 24, 0, 0)",21,10000,10000,0,0
367,layers.5.conv3,"(23, 36, 0, 0)",2,10000,2495,7505,0
368,layers.5.conv3,"(2, 9, 0, 0)",30,10000,1414,8586,0
369,layers.5.conv3,"(29, 38, 0, 0)",20,10000,1488,8512,0
370,layers.5.conv3,"(10, 100, 0, 0)",31,10000,1243,8757,0
371,layers.5.conv3,"(19, 121, 0, 0)",21,10000,10000,0,0
372,layers.5.conv3,"(7, 106, 0, 0)",30,10000,2054,7946,0
