Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
0,conv1,"(3, 0, 2, 1)",15,10000,73,9925,2
1,conv1,"(7, 0, 2, 0)",5,10000,3,9997,0
2,conv1,"(13, 0, 0, 0)",13,10000,0,9999,1
3,conv1,"(7, 2, 2, 0)",12,10000,0,9999,1
4,conv1,"(13, 0, 1, 2)",17,10000,0,9997,3
5,conv1,"(0, 0, 2, 1)",21,10000,480,9518,2
6,conv1,"(8, 0, 0, 1)",6,10000,0,9999,1
7,conv1,"(2, 1, 0, 1)",22,10000,0,9966,34
8,conv1,"(8, 0, 2, 1)",7,10000,0,9999,1
9,conv1,"(12, 0, 2, 1)",23,10000,2,9996,2
10,conv1,"(6, 2, 0, 0)",14,10000,108,9890,2
11,layer1.0.conv1,"(9, 2, 0, 0)",24,10000,206,9772,22
12,layer1.0.conv1,"(8, 14, 2, 1)",10,10000,0,9999,1
13,layer1.0.conv1,"(11, 11, 0, 2)",17,10000,10000,0,0
14,layer1.0.conv1,"(2, 5, 2, 2)",15,10000,29,9969,2
15,layer1.0.conv1,"(5, 14, 1, 1)",14,10000,0,9999,1
16,layer1.0.conv1,"(10, 1, 0, 0)",20,10000,2,9994,4
17,layer1.0.conv1,"(12, 8, 0, 0)",20,10000,0,9998,2
18,layer1.0.conv1,"(6, 15, 1, 2)",29,10000,10000,0,0
19,layer1.0.conv1,"(4, 8, 0, 0)",16,10000,0,9998,2
20,layer1.0.conv1,"(13, 12, 1, 0)",8,10000,12,9987,1
21,layer1.0.conv1,"(15, 2, 0, 0)",9,10000,10000,0,0
22,layer1.0.conv1,"(5, 13, 2, 0)",24,10000,0,9993,7
23,layer1.0.conv1,"(12, 14, 2, 1)",0,10000,2,9997,1
24,layer1.0.conv1,"(3, 8, 2, 1)",7,10000,25,9975,0
25,layer1.0.conv1,"(9, 13, 0, 1)",0,10000,719,9280,1
26,layer1.0.conv1,"(8, 5, 2, 0)",19,10000,3,9996,1
27,layer1.0.conv1,"(6, 4, 1, 0)",0,10000,38,9962,0
28,layer1.0.conv1,"(10, 15, 0, 0)",23,10000,10000,0,0
29,layer1.0.conv1,"(9, 7, 0, 0)",5,10000,185,9814,1
30,layer1.0.conv1,"(2, 15, 0, 2)",8,10000,10000,0,0
31,layer1.0.conv1,"(4, 15, 2, 0)",16,10000,10000,0,0
32,layer1.0.conv1,"(13, 6, 2, 2)",12,10000,118,9882,0
33,layer1.0.conv1,"(9, 12, 2, 2)",23,10000,170,9825,5
34,layer1.0.conv1,"(14, 14, 0, 0)",14,10000,0,9999,1
35,layer1.0.conv1,"(2, 10, 0, 2)",14,10000,1,9997,2
36,layer1.0.conv1,"(7, 0, 0, 2)",3,10000,6294,3706,0
37,layer1.0.conv1,"(7, 2, 0, 1)",4,10000,6,9994,0
38,layer1.0.conv1,"(7, 8, 2, 1)",13,10000,0,9998,2
39,layer1.0.conv1,"(4, 15, 0, 1)",26,10000,10000,0,0
40,layer1.0.conv1,"(6, 3, 0, 2)",27,10000,87,9911,2
41,layer1.0.conv1,"(11, 13, 1, 1)",3,10000,5,9993,2
42,layer1.0.conv1,"(3, 1, 1, 2)",21,10000,34,9964,2
43,layer1.0.conv1,"(3, 7, 0, 0)",28,10000,21,9964,15
44,layer1.0.conv1,"(4, 13, 0, 1)",29,10000,0,9964,36
45,layer1.0.conv1,"(7, 2, 1, 2)",6,10000,0,9999,1
46,layer1.0.conv1,"(1, 0, 0, 0)",10,10000,656,9343,1
47,layer1.0.conv1,"(13, 15, 1, 0)",25,10000,10000,0,0
48,layer1.0.conv1,"(1, 5, 1, 0)",24,10000,7,9987,6
49,layer1.0.conv1,"(8, 14, 1, 1)",31,10000,0,9981,19
50,layer1.0.conv1,"(4, 6, 1, 0)",3,10000,215,9785,0
51,layer1.0.conv1,"(1, 10, 0, 0)",30,10000,0,9864,136
52,layer1.0.conv1,"(5, 1, 2, 0)",11,10000,0,9998,2
53,layer1.0.conv1,"(2, 2, 2, 0)",25,10000,1,9962,37
54,layer1.0.conv1,"(3, 7, 2, 2)",2,10000,2601,7398,1
55,layer1.0.conv1,"(2, 13, 2, 2)",20,10000,1,9998,1
56,layer1.0.conv1,"(8, 6, 2, 2)",20,10000,111,9887,2
57,layer1.0.conv1,"(7, 8, 1, 0)",19,10000,0,9998,2
58,layer1.0.conv1,"(14, 10, 0, 0)",29,10000,0,9995,5
59,layer1.0.conv1,"(3, 2, 2, 0)",16,10000,23,9975,2
60,layer1.0.conv1,"(4, 11, 0, 0)",23,10000,10000,0,0
61,layer1.0.conv1,"(9, 5, 1, 2)",19,10000,213,9786,1
62,layer1.0.conv1,"(0, 9, 2, 0)",8,10000,145,9854,1
63,layer1.0.conv1,"(8, 3, 0, 2)",9,10000,104,9895,1
64,layer1.0.conv1,"(8, 9, 2, 0)",21,10000,0,9997,3
65,layer1.0.conv1,"(6, 8, 2, 1)",16,10000,0,9999,1
66,layer1.0.conv1,"(1, 2, 2, 1)",17,10000,0,9999,1
67,layer1.0.conv1,"(1, 0, 1, 0)",16,10000,494,9505,1
68,layer1.0.conv1,"(5, 14, 2, 2)",27,10000,0,9999,1
69,layer1.0.conv2,"(0, 3, 0, 2)",9,10000,349,9651,0
70,layer1.0.conv2,"(1, 11, 2, 2)",9,10000,1,9998,1
71,layer1.0.conv2,"(13, 4, 0, 1)",23,10000,0,9966,34
72,layer1.0.conv2,"(1, 11, 0, 2)",15,10000,0,10000,0
73,layer1.0.conv2,"(3, 11, 2, 1)",9,10000,530,9470,0
74,layer1.0.conv2,"(7, 5, 0, 1)",1,10000,4,9995,1
75,layer1.0.conv2,"(5, 10, 1, 2)",15,10000,0,9999,1
76,layer1.0.conv2,"(8, 5, 2, 0)",24,10000,0,9992,8
77,layer1.0.conv2,"(1, 15, 0, 0)",29,10000,10000,0,0
78,layer1.0.conv2,"(11, 9, 0, 0)",1,10000,2415,7585,0
79,layer1.0.conv2,"(6, 12, 1, 1)",4,10000,1,9998,1
80,layer1.0.conv2,"(8, 11, 2, 2)",25,10000,0,9927,73
81,layer1.0.conv2,"(10, 0, 0, 1)",11,10000,155,9843,2
82,layer1.0.conv2,"(8, 1, 0, 2)",27,10000,0,9993,7
83,layer1.0.conv2,"(11, 10, 1, 2)",7,10000,3,9996,1
84,layer1.0.conv2,"(12, 6, 1, 0)",27,10000,0,9998,2
85,layer1.0.conv2,"(0, 6, 1, 1)",4,10000,17,9983,0
86,layer1.0.conv2,"(10, 10, 2, 0)",19,10000,0,10000,0
87,layer1.0.conv2,"(9, 13, 1, 1)",18,10000,0,9999,1
88,layer1.0.conv2,"(4, 6, 1, 2)",24,10000,0,9993,7
89,layer1.0.conv2,"(5, 9, 1, 2)",0,10000,1913,8086,1
90,layer1.0.conv2,"(9, 9, 0, 1)",20,10000,152,9846,2
91,layer1.0.conv2,"(14, 14, 1, 2)",13,10000,0,9999,1
92,layer1.0.conv2,"(15, 5, 2, 0)",18,10000,0,9999,1
93,layer1.0.conv2,"(10, 2, 0, 2)",19,10000,1,9997,2
94,layer1.0.conv2,"(7, 6, 0, 0)",2,10000,4,9996,0
95,layer1.0.conv2,"(7, 15, 2, 0)",29,10000,10000,0,0
96,layer1.0.conv2,"(13, 6, 2, 2)",24,10000,0,9962,38
97,layer1.0.conv2,"(15, 12, 0, 0)",0,10000,3,9997,0
98,layer1.0.conv2,"(3, 13, 0, 0)",29,10000,344,9655,1
99,layer1.0.conv2,"(1, 7, 0, 1)",8,10000,93,9907,0
100,layer1.0.conv2,"(14, 10, 1, 2)",27,10000,0,9995,5
101,layer1.0.conv2,"(14, 5, 2, 1)",28,10000,0,9992,8
102,layer1.0.conv2,"(8, 7, 2, 1)",31,10000,0,9995,5
103,layer1.0.conv2,"(7, 8, 1, 0)",18,10000,0,9999,1
104,layer1.0.conv2,"(7, 8, 1, 1)",5,10000,1,9998,1
105,layer1.0.conv2,"(4, 4, 0, 1)",9,10000,0,9999,1
106,layer1.0.conv2,"(6, 2, 1, 1)",21,10000,2,9997,1
107,layer1.0.conv2,"(14, 13, 0, 0)",26,10000,0,9991,9
108,layer1.0.conv2,"(12, 0, 2, 1)",30,10000,184,9702,114
109,layer1.0.conv2,"(0, 11, 1, 1)",26,10000,1,9979,20
110,layer1.0.conv2,"(7, 15, 0, 1)",27,10000,10000,0,0
111,layer1.0.conv2,"(15, 0, 1, 1)",25,10000,152,9841,7
112,layer1.0.conv2,"(5, 14, 0, 2)",1,10000,721,9278,1
113,layer1.0.conv2,"(12, 0, 0, 2)",27,10000,176,9822,2
114,layer1.0.conv2,"(4, 14, 0, 0)",16,10000,72,9927,1
115,layer1.0.conv2,"(12, 10, 0, 1)",20,10000,0,9999,1
116,layer1.0.conv2,"(10, 12, 1, 1)",16,10000,0,9999,1
117,layer1.0.conv2,"(2, 15, 0, 2)",3,10000,10000,0,0
118,layer1.0.conv2,"(11, 7, 2, 0)",2,10000,117,9883,0
119,layer1.0.conv2,"(0, 7, 0, 0)",9,10000,6,9993,1
120,layer1.0.conv2,"(7, 4, 1, 2)",7,10000,0,9998,2
121,layer1.0.conv2,"(6, 14, 2, 1)",23,10000,0,9998,2
122,layer1.0.conv2,"(5, 3, 0, 1)",6,10000,233,9767,0
123,layer1.0.conv2,"(0, 9, 2, 2)",24,10000,305,9687,8
124,layer1.0.conv2,"(12, 6, 0, 2)",15,10000,0,9999,1
125,layer1.0.conv2,"(3, 9, 2, 2)",7,10000,3067,6932,1
126,layer1.0.conv2,"(1, 11, 2, 1)",23,10000,0,9996,4
127,layer1.1.conv1,"(2, 10, 0, 1)",31,10000,0,9997,3
128,layer1.1.conv1,"(3, 13, 1, 2)",29,10000,0,9986,14
129,layer1.1.conv1,"(4, 13, 0, 2)",17,10000,842,9157,1
130,layer1.1.conv1,"(15, 14, 1, 2)",17,10000,0,9999,1
131,layer1.1.conv1,"(10, 7, 0, 1)",28,10000,0,9987,13
132,layer1.1.conv1,"(7, 14, 2, 2)",24,10000,0,9939,61
133,layer1.1.conv1,"(10, 0, 1, 1)",11,10000,8,9992,0
134,layer1.1.conv1,"(15, 6, 1, 1)",21,10000,0,9999,1
135,layer1.1.conv1,"(8, 8, 2, 0)",12,10000,0,9999,1
136,layer1.1.conv1,"(2, 7, 2, 1)",31,10000,0,9965,35
137,layer1.1.conv1,"(7, 15, 2, 2)",31,10000,0,9999,1
138,layer1.1.conv1,"(14, 0, 0, 1)",14,10000,5,9994,1
139,layer1.1.conv1,"(12, 7, 1, 2)",23,10000,0,9996,4
140,layer1.1.conv1,"(15, 11, 1, 2)",21,10000,0,9999,1
141,layer1.1.conv1,"(11, 14, 1, 1)",16,10000,0,9999,1
142,layer1.1.conv1,"(7, 3, 2, 0)",20,10000,881,9118,1
143,layer1.1.conv1,"(3, 5, 0, 0)",30,10000,2,9956,42
144,layer1.1.conv1,"(8, 9, 0, 0)",18,10000,0,10000,0
145,layer1.1.conv1,"(7, 11, 0, 1)",0,10000,6690,3310,0
146,layer1.1.conv1,"(4, 8, 0, 0)",18,10000,808,9191,1
147,layer1.1.conv1,"(4, 15, 0, 0)",18,10000,832,9166,2
148,layer1.1.conv1,"(15, 15, 1, 1)",11,10000,0,9998,2
149,layer1.1.conv1,"(1, 8, 1, 0)",4,10000,16,9983,1
150,layer1.1.conv1,"(12, 15, 0, 2)",3,10000,0,10000,0
151,layer1.1.conv1,"(4, 4, 2, 1)",5,10000,856,9144,0
152,layer1.1.conv1,"(7, 3, 2, 1)",14,10000,666,9332,2
153,layer1.1.conv1,"(12, 14, 1, 1)",27,10000,0,9999,1
154,layer1.1.conv1,"(9, 1, 2, 2)",6,10000,0,10000,0
155,layer1.1.conv1,"(6, 6, 1, 2)",5,10000,32,9968,0
156,layer1.1.conv1,"(5, 7, 0, 2)",4,10000,9726,274,0
157,layer1.1.conv1,"(5, 0, 1, 1)",30,10000,0,935,9065
158,layer1.1.conv1,"(9, 1, 0, 1)",18,10000,0,9999,1
159,layer1.1.conv1,"(14, 2, 2, 0)",16,10000,0,9999,1
160,layer1.1.conv1,"(6, 13, 0, 2)",14,10000,6,9993,1
161,layer1.1.conv1,"(4, 8, 0, 0)",3,10000,1574,8425,1
162,layer1.1.conv1,"(5, 9, 2, 2)",18,10000,421,9578,1
163,layer1.1.conv1,"(14, 3, 1, 2)",19,10000,267,9731,2
164,layer1.1.conv1,"(12, 8, 2, 2)",31,10000,0,9996,4
165,layer1.1.conv1,"(14, 2, 2, 0)",27,10000,0,9990,10
166,layer1.1.conv1,"(10, 8, 0, 0)",14,10000,0,10000,0
167,layer1.1.conv1,"(0, 8, 2, 0)",11,10000,10000,0,0
168,layer1.1.conv1,"(15, 14, 1, 0)",27,10000,0,9998,2
169,layer1.1.conv1,"(15, 2, 1, 1)",26,10000,0,9993,7
170,layer1.1.conv1,"(10, 10, 2, 0)",10,10000,0,9999,1
171,layer1.1.conv1,"(10, 13, 2, 1)",18,10000,0,9997,3
172,layer1.1.conv1,"(12, 1, 1, 0)",20,10000,0,9999,1
173,layer1.1.conv1,"(8, 10, 0, 1)",0,10000,105,9895,0
174,layer1.1.conv1,"(14, 13, 0, 0)",23,10000,0,9996,4
175,layer1.1.conv1,"(15, 14, 0, 0)",17,10000,0,9998,2
176,layer1.1.conv1,"(4, 9, 1, 2)",31,10000,838,9157,5
177,layer1.1.conv1,"(3, 0, 2, 2)",15,10000,4,9995,1
178,layer1.1.conv1,"(5, 9, 2, 0)",26,10000,525,9467,8
179,layer1.1.conv1,"(2, 7, 0, 1)",7,10000,1,9999,0
180,layer1.1.conv1,"(4, 15, 2, 1)",17,10000,852,9147,1
181,layer1.1.conv1,"(13, 15, 1, 0)",29,10000,0,9997,3
182,layer1.1.conv1,"(4, 12, 0, 2)",8,10000,965,9034,1
183,layer1.1.conv1,"(2, 8, 1, 1)",17,10000,0,10000,0
184,layer1.1.conv1,"(0, 9, 2, 1)",31,10000,10000,0,0
185,layer1.1.conv2,"(4, 14, 2, 1)",22,10000,0,9996,4
186,layer1.1.conv2,"(10, 12, 1, 1)",12,10000,1,9999,0
187,layer1.1.conv2,"(7, 12, 0, 1)",2,10000,1,9999,0
188,layer1.1.conv2,"(10, 15, 2, 1)",24,10000,0,9996,4
189,layer1.1.conv2,"(4, 15, 0, 0)",21,10000,0,9999,1
190,layer1.1.conv2,"(3, 14, 0, 2)",29,10000,0,9998,2
191,layer1.1.conv2,"(0, 4, 1, 2)",9,10000,972,9027,1
192,layer1.1.conv2,"(2, 15, 1, 1)",25,10000,0,9939,61
193,layer1.1.conv2,"(2, 10, 2, 2)",24,10000,0,9992,8
194,layer1.1.conv2,"(10, 15, 2, 0)",4,10000,5,9993,2
195,layer1.1.conv2,"(7, 9, 0, 2)",5,10000,1,9999,0
196,layer1.1.conv2,"(13, 3, 2, 2)",6,10000,4,9995,1
197,layer1.1.conv2,"(14, 5, 2, 1)",1,10000,3671,6329,0
198,layer1.1.conv2,"(1, 10, 0, 1)",22,10000,2,9996,2
199,layer1.1.conv2,"(11, 13, 0, 0)",26,10000,0,9926,74
200,layer1.1.conv2,"(5, 5, 0, 0)",24,10000,558,9441,1
201,layer1.1.conv2,"(7, 15, 2, 0)",14,10000,0,9998,2
202,layer1.1.conv2,"(14, 8, 1, 1)",0,10000,10,9989,1
203,layer1.1.conv2,"(14, 9, 2, 2)",10,10000,0,9999,1
204,layer1.1.conv2,"(2, 14, 1, 2)",19,10000,0,9999,1
205,layer1.1.conv2,"(13, 8, 1, 1)",12,10000,0,9998,2
206,layer1.1.conv2,"(12, 15, 0, 0)",24,10000,0,9995,5
207,layer1.1.conv2,"(11, 9, 2, 1)",1,10000,4,9995,1
208,layer1.1.conv2,"(12, 8, 0, 2)",3,10000,6,9994,0
209,layer1.1.conv2,"(15, 9, 0, 2)",22,10000,0,9998,2
210,layer1.1.conv2,"(7, 6, 2, 1)",8,10000,5,9994,1
211,layer1.1.conv2,"(3, 1, 1, 1)",2,10000,58,9941,1
212,layer1.1.conv2,"(11, 4, 0, 1)",20,10000,839,9160,1
213,layer1.1.conv2,"(13, 5, 0, 0)",23,10000,484,9516,0
214,layer1.1.conv2,"(8, 5, 1, 1)",18,10000,484,9515,1
215,layer1.1.conv2,"(10, 3, 1, 0)",9,10000,12,9986,2
216,layer1.1.conv2,"(7, 12, 2, 1)",5,10000,2,9998,0
217,layer1.1.conv2,"(12, 0, 1, 2)",7,10000,10000,0,0
218,layer1.1.conv2,"(14, 11, 2, 2)",16,10000,0,9998,2
219,layer1.1.conv2,"(12, 11, 0, 2)",14,10000,0,10000,0
220,layer1.1.conv2,"(15, 0, 2, 2)",20,10000,10000,0,0
221,layer1.1.conv2,"(7, 2, 2, 1)",19,10000,0,9998,2
222,layer1.1.conv2,"(13, 3, 0, 0)",2,10000,4579,5421,0
223,layer1.1.conv2,"(9, 15, 0, 0)",15,10000,0,9999,1
224,layer1.1.conv2,"(4, 12, 1, 1)",26,10000,0,9991,9
225,layer1.1.conv2,"(4, 13, 2, 0)",31,10000,0,9997,3
226,layer1.1.conv2,"(13, 8, 0, 2)",23,10000,0,9998,2
227,layer1.1.conv2,"(6, 14, 1, 0)",23,10000,0,9990,10
228,layer1.1.conv2,"(3, 11, 2, 2)",22,10000,0,9997,3
229,layer1.1.conv2,"(1, 12, 1, 0)",7,10000,4,9995,1
230,layer1.1.conv2,"(14, 2, 2, 0)",1,10000,3,9997,0
231,layer1.1.conv2,"(1, 10, 0, 0)",13,10000,4,9995,1
232,layer1.1.conv2,"(2, 6, 2, 0)",14,10000,6,9992,2
233,layer1.1.conv2,"(10, 4, 2, 0)",17,10000,1089,8909,2
234,layer1.1.conv2,"(4, 4, 2, 1)",11,10000,944,9056,0
235,layer1.1.conv2,"(3, 0, 0, 0)",22,10000,10000,0,0
236,layer1.1.conv2,"(7, 10, 0, 0)",16,10000,0,9999,1
237,layer1.1.conv2,"(1, 4, 2, 1)",7,10000,5930,4070,0
238,layer1.1.conv2,"(2, 15, 1, 1)",6,10000,2,9997,1
239,layer1.1.conv2,"(14, 7, 2, 0)",19,10000,0,10000,0
240,layer1.1.conv2,"(14, 0, 0, 1)",25,10000,10000,0,0
241,layer1.1.conv2,"(13, 3, 1, 2)",28,10000,0,9999,1
242,layer1.1.conv2,"(2, 2, 1, 2)",9,10000,0,9999,1
243,layer1.2.conv1,"(2, 4, 1, 2)",20,10000,0,9998,2
244,layer1.2.conv1,"(12, 9, 1, 2)",27,10000,9985,15,0
245,layer1.2.conv1,"(3, 3, 2, 2)",13,10000,0,10000,0
246,layer1.2.conv1,"(13, 14, 0, 1)",21,10000,0,9998,2
247,layer1.2.conv1,"(14, 12, 1, 2)",6,10000,14,9985,1
248,layer1.2.conv1,"(10, 13, 1, 2)",16,10000,0,9998,2
249,layer1.2.conv1,"(11, 4, 2, 1)",4,10000,2,9998,0
250,layer1.2.conv1,"(2, 2, 0, 1)",6,10000,2,9997,1
251,layer1.2.conv1,"(11, 4, 2, 0)",21,10000,0,9998,2
252,layer1.2.conv1,"(3, 13, 1, 2)",27,10000,0,9993,7
253,layer1.2.conv1,"(1, 9, 2, 1)",22,10000,14,9973,13
254,layer1.2.conv1,"(3, 6, 0, 2)",30,10000,0,1143,8857
255,layer1.2.conv1,"(7, 3, 1, 2)",23,10000,0,9998,2
256,layer1.2.conv1,"(3, 8, 2, 0)",27,10000,0,9984,16
257,layer1.2.conv1,"(0, 8, 0, 0)",17,10000,0,9999,1
258,layer1.2.conv1,"(9, 10, 1, 0)",11,10000,0,9999,1
259,layer1.2.conv1,"(4, 12, 0, 0)",1,10000,136,9863,1
260,layer1.2.conv1,"(2, 6, 1, 1)",29,10000,0,9979,21
261,layer1.2.conv1,"(10, 5, 1, 1)",20,10000,0,9999,1
262,layer1.2.conv1,"(2, 1, 0, 0)",3,10000,279,9720,1
263,layer1.2.conv1,"(2, 8, 1, 2)",27,10000,0,9998,2
264,layer1.2.conv1,"(15, 14, 1, 1)",13,10000,0,9999,1
265,layer1.2.conv1,"(3, 11, 1, 0)",18,10000,0,9999,1
266,layer1.2.conv1,"(15, 9, 0, 0)",25,10000,0,9985,15
267,layer1.2.conv1,"(1, 0, 0, 1)",13,10000,24,9975,1
268,layer1.2.conv1,"(4, 8, 1, 1)",7,10000,0,9998,2
269,layer1.2.conv1,"(0, 15, 2, 1)",11,10000,0,9998,2
270,layer1.2.conv1,"(4, 12, 2, 2)",14,10000,0,9999,1
271,layer1.2.conv1,"(11, 2, 1, 2)",2,10000,63,9937,0
272,layer1.2.conv1,"(13, 0, 1, 0)",20,10000,0,9998,2
273,layer1.2.conv1,"(13, 12, 2, 2)",26,10000,0,9992,8
274,layer1.2.conv1,"(9, 3, 1, 0)",20,10000,0,9999,1
275,layer1.2.conv1,"(5, 14, 2, 1)",5,10000,0,10000,0
276,layer1.2.conv1,"(13, 3, 0, 1)",25,10000,0,9986,14
277,layer1.2.conv1,"(2, 12, 1, 2)",21,10000,0,9999,1
278,layer1.2.conv1,"(7, 10, 0, 0)",7,10000,4,9995,1
279,layer1.2.conv1,"(6, 11, 1, 2)",9,10000,0,9998,2
280,layer1.2.conv1,"(7, 3, 0, 1)",12,10000,0,10000,0
281,layer1.2.conv1,"(5, 4, 2, 0)",11,10000,0,9999,1
282,layer1.2.conv1,"(15, 14, 2, 2)",28,10000,0,9995,5
283,layer1.2.conv1,"(10, 10, 0, 1)",4,10000,5,9995,0
284,layer1.2.conv1,"(15, 14, 2, 1)",17,10000,0,9998,2
285,layer1.2.conv1,"(1, 11, 2, 0)",19,10000,21,9979,0
286,layer1.2.conv1,"(14, 14, 0, 0)",23,10000,1,9990,9
287,layer1.2.conv1,"(9, 2, 2, 0)",24,10000,0,9972,28
288,layer1.2.conv1,"(14, 1, 1, 2)",12,10000,30,9969,1
289,layer1.2.conv1,"(10, 15, 2, 0)",3,10000,2,9998,0
290,layer1.2.conv1,"(14, 3, 1, 2)",5,10000,539,9460,1
291,layer1.2.conv1,"(5, 1, 0, 2)",28,10000,14,9986,0
292,layer1.2.conv1,"(14, 5, 1, 1)",18,10000,8,9991,1
293,layer1.2.conv1,"(12, 13, 1, 2)",3,10000,10000,0,0
294,layer1.2.conv1,"(10, 2, 1, 0)",24,10000,0,9993,7
295,layer1.2.conv1,"(9, 8, 2, 2)",9,10000,1,9998,1
296,layer1.2.conv1,"(10, 2, 2, 2)",9,10000,1,9998,1
297,layer1.2.conv1,"(11, 9, 2, 2)",25,10000,0,9965,35
298,layer1.2.conv1,"(4, 2, 1, 2)",24,10000,0,9955,45
299,layer1.2.conv1,"(10, 4, 2, 2)",5,10000,0,9999,1
300,layer1.2.conv1,"(13, 11, 0, 1)",19,10000,0,10000,0
301,layer1.2.conv2,"(5, 6, 1, 1)",12,10000,0,9999,1
302,layer1.2.conv2,"(7, 4, 0, 0)",18,10000,0,9998,2
303,layer1.2.conv2,"(3, 1, 2, 1)",8,10000,37,9962,1
304,layer1.2.conv2,"(12, 4, 0, 0)",10,10000,0,9999,1
305,layer1.2.conv2,"(14, 1, 1, 1)",15,10000,18,9981,1
306,layer1.2.conv2,"(14, 9, 2, 1)",14,10000,0,9998,2
307,layer1.2.conv2,"(7, 9, 1, 0)",23,10000,0,9991,9
308,layer1.2.conv2,"(14, 14, 1, 1)",26,10000,0,9997,3
309,layer1.2.conv2,"(5, 6, 2, 0)",16,10000,0,9999,1
310,layer1.2.conv2,"(1, 15, 1, 2)",6,10000,6,9994,0
311,layer1.2.conv2,"(3, 9, 0, 0)",17,10000,0,9998,2
312,layer1.2.conv2,"(14, 4, 1, 0)",14,10000,0,9999,1
313,layer1.2.conv2,"(14, 11, 0, 1)",3,10000,101,9898,1
314,layer1.2.conv2,"(12, 11, 0, 1)",5,10000,4,9996,0
315,layer1.2.conv2,"(11, 7, 0, 1)",6,10000,5,9995,0
316,layer1.2.conv2,"(10, 4, 0, 0)",18,10000,0,9999,1
317,layer1.2.conv2,"(15, 4, 2, 1)",28,10000,0,9977,23
318,layer1.2.conv2,"(0, 2, 0, 1)",13,10000,0,9999,1
319,layer1.2.conv2,"(4, 13, 0, 1)",15,10000,0,9999,1
320,layer1.2.conv2,"(9, 3, 0, 0)",26,10000,0,9995,5
321,layer1.2.conv2,"(14, 2, 0, 1)",1,10000,165,9834,1
322,layer1.2.conv2,"(7, 4, 1, 1)",0,10000,36,9963,1
323,layer1.2.conv2,"(11, 7, 2, 1)",11,10000,6,9994,0
324,layer1.2.conv2,"(2, 11, 0, 2)",1,10000,1219,8780,1
325,layer1.2.conv2,"(12, 15, 0, 2)",24,10000,0,9997,3
326,layer1.2.conv2,"(11, 8, 2, 0)",22,10000,0,9996,4
327,layer1.2.conv2,"(2, 11, 0, 2)",6,10000,13,9985,2
328,layer1.2.conv2,"(10, 4, 0, 1)",21,10000,0,9996,4
329,layer1.2.conv2,"(5, 14, 2, 1)",11,10000,0,9999,1
330,layer1.2.conv2,"(4, 2, 2, 1)",2,10000,500,9499,1
331,layer1.2.conv2,"(9, 6, 0, 0)",2,10000,28,9972,0
332,layer1.2.conv2,"(10, 9, 2, 1)",30,10000,0,927,9073
333,layer1.2.conv2,"(8, 1, 2, 0)",18,10000,22,9977,1
334,layer1.2.conv2,"(11, 1, 2, 1)",17,10000,18,9981,1
335,layer1.2.conv2,"(3, 11, 1, 1)",28,10000,0,9995,5
336,layer1.2.conv2,"(12, 10, 0, 1)",31,10000,0,9997,3
337,layer1.2.conv2,"(11, 8, 0, 2)",27,10000,0,9995,5
338,layer1.2.conv2,"(2, 13, 2, 0)",18,10000,0,9998,2
339,layer1.2.conv2,"(10, 3, 0, 1)",18,10000,0,9999,1
340,layer1.2.conv2,"(9, 14, 2, 2)",27,10000,0,9994,6
341,layer1.2.conv2,"(5, 14, 1, 1)",2,10000,292,9707,1
342,layer1.2.conv2,"(11, 13, 1, 2)",3,10000,5,9993,2
343,layer1.2.conv2,"(2, 12, 1, 2)",10,10000,10000,0,0
344,layer1.2.conv2,"(0, 4, 2, 2)",28,10000,0,9997,3
345,layer1.2.conv2,"(1, 4, 0, 0)",23,10000,0,9999,1
346,layer1.2.conv2,"(11, 12, 2, 0)",9,10000,10000,0,0
347,layer1.2.conv2,"(14, 11, 1, 1)",4,10000,133,9865,2
348,layer1.2.conv2,"(4, 11, 1, 1)",17,10000,0,9999,1
349,layer1.2.conv2,"(7, 3, 0, 2)",11,10000,0,9999,1
350,layer1.2.conv2,"(15, 12, 2, 0)",16,10000,10000,0,0
351,layer1.2.conv2,"(8, 14, 0, 2)",18,10000,4,9995,1
352,layer1.2.conv2,"(15, 6, 0, 0)",4,10000,4,9995,1
353,layer1.2.conv2,"(14, 5, 2, 1)",5,10000,5,9993,2
354,layer1.2.conv2,"(10, 11, 2, 0)",18,10000,1,9998,1
355,layer1.2.conv2,"(9, 5, 2, 2)",11,10000,0,9998,2
356,layer1.2.conv2,"(11, 7, 0, 0)",8,10000,1,9998,1
357,layer1.2.conv2,"(7, 15, 0, 1)",23,10000,0,9999,1
358,layer1.2.conv2,"(14, 4, 2, 0)",4,10000,2,9997,1
359,layer1.3.conv1,"(9, 12, 2, 2)",30,10000,0,895,9105
360,layer1.3.conv1,"(13, 13, 2, 0)",8,10000,4,9996,0
361,layer1.3.conv1,"(10, 2, 1, 1)",22,10000,0,9998,2
362,layer1.3.conv1,"(4, 5, 0, 1)",3,10000,518,9481,1
363,layer1.3.conv1,"(3, 4, 1, 0)",10,10000,0,9999,1
364,layer1.3.conv1,"(10, 7, 1, 2)",18,10000,0,10000,0
365,layer1.3.conv1,"(2, 8, 0, 2)",17,10000,0,9998,2
366,layer1.3.conv1,"(4, 9, 2, 2)",5,10000,45,9954,1
367,layer1.3.conv1,"(5, 4, 0, 2)",21,10000,9998,2,0
